character_id,series_name,series_resourceURI
1010352,Incredible Hulk (1962 - 1999),http://gateway.marvel.com/v1/public/series/2021
1010352,Invincible Iron Man (2008 - 2012),http://gateway.marvel.com/v1/public/series/4889
1010352,Invincible Iron Man by Brian Michael Bendis (2018),http://gateway.marvel.com/v1/public/series/22425
1010352,Iron Man (1968 - 1996),http://gateway.marvel.com/v1/public/series/2029
1010352,Iron Man (1998 - 2004),http://gateway.marvel.com/v1/public/series/2572
1010352,Moon Knight (2011 - 2012),http://gateway.marvel.com/v1/public/series/10639
1010352,New Avengers (2004 - 2010),http://gateway.marvel.com/v1/public/series/753
1010352,New Avengers: Illuminati (2006 - 2008),http://gateway.marvel.com/v1/public/series/1137
1010352,New Avengers: Illuminati (2008),http://gateway.marvel.com/v1/public/series/4906
1010352,New Avengers: Illuminati Premiere (2008),http://gateway.marvel.com/v1/public/series/3438
1010352,Spider-Man Marvel Adventures (2010 - 2012),http://gateway.marvel.com/v1/public/series/9748
1010352,The Amazing Spider-Man (2022 - Present),http://gateway.marvel.com/v1/public/series/32866
1010796,Amazing Spider-Man (1999 - 2013),http://gateway.marvel.com/v1/public/series/454
1010796,Edge of Spider-Verse (2024 - Present),http://gateway.marvel.com/v1/public/series/38857
1010796,Spider-Verse Unlimited Infinity Comic (2022 - 2023),http://gateway.marvel.com/v1/public/series/34010
1010796,Spider-Woman (2023 - Present),http://gateway.marvel.com/v1/public/series/38661
1010724,Amazing Spider-Girl (2006 - 2009),http://gateway.marvel.com/v1/public/series/1126
1009509,All-New X-Men (2015 - 2017),http://gateway.marvel.com/v1/public/series/20622
1009509,Cable (1993 - 2002),http://gateway.marvel.com/v1/public/series/1995
1009509,Dark Web: X-Men (2022 - 2023),http://gateway.marvel.com/v1/public/series/36208
1009509,Dark X-Men (2023),http://gateway.marvel.com/v1/public/series/36993
1009509,Hellions (2020 - Present),http://gateway.marvel.com/v1/public/series/30175
1009509,Jean Grey (2023 - Present),http://gateway.marvel.com/v1/public/series/37025
1009509,MARVEL VISIONARIES: CHRIS CLAREMONT (2005),http://gateway.marvel.com/v1/public/series/1595
1009509,New Mutants (2019 - 2022),http://gateway.marvel.com/v1/public/series/27557
1009509,The Amazing Spider-Man (2022 - Present),http://gateway.marvel.com/v1/public/series/32866
1009509,Uncanny X-Men (2011 - 2012),http://gateway.marvel.com/v1/public/series/14914
1009509,Uncanny X-Men (1981 - 2011),http://gateway.marvel.com/v1/public/series/2258
1009509,What If? (1989 - 1998),http://gateway.marvel.com/v1/public/series/3648
1009509,X-Factor Annual (1986 - 1994),http://gateway.marvel.com/v1/public/series/6689
1009509,X-Man Annual (1996 - 1997),http://gateway.marvel.com/v1/public/series/3642
1009509,X-MEN: THE COMPLETE AGE OF APOCALYPSE EPIC (2005),http://gateway.marvel.com/v1/public/series/1452
1011205,Marvel Age Annual (1985 - 1988),http://gateway.marvel.com/v1/public/series/26065
1009413,Incredible Hulk (1962 - 1999),http://gateway.marvel.com/v1/public/series/2021
1009413,Madrox (2004 - 2005),http://gateway.marvel.com/v1/public/series/762
1009413,Madrox: Multiple Choice (2005),http://gateway.marvel.com/v1/public/series/1276
1009413,Multiple Man (2018),http://gateway.marvel.com/v1/public/series/24305
1009413,Spider-Man/X-Factor: Shadowgames (1994),http://gateway.marvel.com/v1/public/series/35416
1009413,Ultimate X-Men (2001 - 2009),http://gateway.marvel.com/v1/public/series/474
1009413,Ultimates 3 (2007 - 2008),http://gateway.marvel.com/v1/public/series/3188
1009413,Ultimates 3: Who Killed the Scarlet Witch? (2009 - Present),http://gateway.marvel.com/v1/public/series/7515
1009413,X-Corp (2021),http://gateway.marvel.com/v1/public/series/31905
1009413,X-Factor (2005 - 2013),http://gateway.marvel.com/v1/public/series/1035
1009413,X-FACTOR: LIFE AND DEATH MATTERS (2011 - Present),http://gateway.marvel.com/v1/public/series/15266
1009413,X-Factor: The Longest Night (2007),http://gateway.marvel.com/v1/public/series/1882
1009413,X-Men Legends (2021 - 2022),http://gateway.marvel.com/v1/public/series/31393
1009413,X-Men Unlimited Infinity Comic (2021 - Present),http://gateway.marvel.com/v1/public/series/31573
1011053,Avengers (1963 - 1996),http://gateway.marvel.com/v1/public/series/1991
1011053,Captain America & the Korvac Saga (2010 - 2011),http://gateway.marvel.com/v1/public/series/10739
1011053,Quasar: Cosmos in Collision (2018),http://gateway.marvel.com/v1/public/series/25662
1011328,A+X (2012 - 2014),http://gateway.marvel.com/v1/public/series/16450
1011328,Contest of Champions (2015 - 2016),http://gateway.marvel.com/v1/public/series/20535
1011328,Incredible Hulk Epic Collection: Ghosts of the Future (2019),http://gateway.marvel.com/v1/public/series/26599
1011328,Maestro (2020),http://gateway.marvel.com/v1/public/series/31129
1011328,Maestro: War and Pax (2021),http://gateway.marvel.com/v1/public/series/31559
1011328,Maestro: World War M (2022),http://gateway.marvel.com/v1/public/series/32108
1011328,Old Man Logan (2016 - 2018),http://gateway.marvel.com/v1/public/series/20617
1011328,Wolverine: Old Man Logan Vol. 6 - Days of Anger (2018),http://gateway.marvel.com/v1/public/series/22886
1011328,Wolverine: Old Man Logan Vol. 6 - Days of Anger Black and White (2018),http://gateway.marvel.com/v1/public/series/23922
1010867,Avengers (1998 - 2004),http://gateway.marvel.com/v1/public/series/354
1010867,Avengers (1963 - 1996),http://gateway.marvel.com/v1/public/series/1991
1010867,AVENGERS ASSEMBLE (2004),http://gateway.marvel.com/v1/public/series/1340
1009414,Dark X-Men (2023),http://gateway.marvel.com/v1/public/series/36993
1009414,Uncanny X-Men (1981 - 2011),http://gateway.marvel.com/v1/public/series/2258
1009414,Weapon X (2002 - 2004),http://gateway.marvel.com/v1/public/series/543
1009414,X-Force (1991 - 2004),http://gateway.marvel.com/v1/public/series/3633
1009414,X-Men (1991 - 2001),http://gateway.marvel.com/v1/public/series/2265
1009414,X-Men Gold Vol. 0: Homecoming (2018),http://gateway.marvel.com/v1/public/series/24107
1009414,X-Men Unlimited Infinity Comic (2021 - Present),http://gateway.marvel.com/v1/public/series/31573
1010942,New Mutants (2009 - 2012),http://gateway.marvel.com/v1/public/series/7455
1010942,New X-Men (2004 - 2008),http://gateway.marvel.com/v1/public/series/749
1009415,Alligator Loki Infinity Comic (2022 - 2023),http://gateway.marvel.com/v1/public/series/34402
1009415,Avengers Vs. X-Men (2012),http://gateway.marvel.com/v1/public/series/15305
1009415,Captain Marvel (2019 - 2023),http://gateway.marvel.com/v1/public/series/26673
1009415,Empyre: X-Men (2020),http://gateway.marvel.com/v1/public/series/30527
1009415,Excalibur (2019 - Present),http://gateway.marvel.com/v1/public/series/27547
1009415,Exiles (2001 - 2008),http://gateway.marvel.com/v1/public/series/479
1009415,Extraordinary X-Men (2015 - 2017),http://gateway.marvel.com/v1/public/series/20460
1009415,Extraordinary X-Men Annual (2016),http://gateway.marvel.com/v1/public/series/22006
1009415,Extraordinary X-Men Vol. 3: Kingdoms Fall (2017),http://gateway.marvel.com/v1/public/series/20418
1009415,EXTRAORDINARY X-MEN VOL. 4: IVX (2017),http://gateway.marvel.com/v1/public/series/20419
1009415,Free Comic Book Day: X-Men (2020),http://gateway.marvel.com/v1/public/series/30155
1009415,Magik (1983 - 1984),http://gateway.marvel.com/v1/public/series/6675
1009415,Marvel Fanfare (1982 - 1992),http://gateway.marvel.com/v1/public/series/3719
1009415,Marvel Masterworks: The Uncanny X-Men Vol. 10 (2017),http://gateway.marvel.com/v1/public/series/22336
1009415,Marvel Super Heroes (1990 - 1993),http://gateway.marvel.com/v1/public/series/2301
1009415,MARVEL VISIONARIES: CHRIS CLAREMONT (2005),http://gateway.marvel.com/v1/public/series/1595
1009415,MARVEL VISIONARIES: JOHN ROMITA JR. (2005),http://gateway.marvel.com/v1/public/series/1637
1009415,Midnight Suns (2022 - 2023),http://gateway.marvel.com/v1/public/series/34645
1009415,New Mutants (1983 - 1991),http://gateway.marvel.com/v1/public/series/2055
1009415,New Mutants (2009 - 2012),http://gateway.marvel.com/v1/public/series/7455
1009416,Age of X: Alpha (2010),http://gateway.marvel.com/v1/public/series/13603
1009416,Journey Into Mystery (2011 - 2013),http://gateway.marvel.com/v1/public/series/14764
1009416,Marvel Team-Up (1972 - 1985),http://gateway.marvel.com/v1/public/series/3716
1009416,New Mutants (1983 - 1991),http://gateway.marvel.com/v1/public/series/2055
1009416,New Mutants (2003 - 2004),http://gateway.marvel.com/v1/public/series/563
1009416,New Mutants (2009 - 2012),http://gateway.marvel.com/v1/public/series/7455
1009416,New Mutants by Zeb Wells: The Complete Collection (2018),http://gateway.marvel.com/v1/public/series/24008
1009416,New Mutants Classic Vol. 1 (2006),http://gateway.marvel.com/v1/public/series/1763
1009416,New Mutants Classic Vol. 2 (2007),http://gateway.marvel.com/v1/public/series/1764
1009416,New Mutants Classic Vol. 3 (2008),http://gateway.marvel.com/v1/public/series/4603
1009416,New Mutants Vol 1: Back to School (2003),http://gateway.marvel.com/v1/public/series/267
1009416,New Mutants Vol 1: Back to School (2005),http://gateway.marvel.com/v1/public/series/1186
1009416,New Mutants: Truth or Death (1997 - 1998),http://gateway.marvel.com/v1/public/series/34608
1009416,Uncanny X-Men (1981 - 2011),http://gateway.marvel.com/v1/public/series/2258
1009416,Weapon X (1995),http://gateway.marvel.com/v1/public/series/3635
1009416,WOMEN OF MARVEL (2007),http://gateway.marvel.com/v1/public/series/2715
1009416,X-Force (1991 - 2004),http://gateway.marvel.com/v1/public/series/3633
1009416,X-Men (2019 - 2021),http://gateway.marvel.com/v1/public/series/27567
1009416,X-Men Annual (1970 - 1994),http://gateway.marvel.com/v1/public/series/2100
1009416,X-Men Legends Vol. 3: Art Adams Book I (2003),http://gateway.marvel.com/v1/public/series/211
1009417,Age of X: Alpha (2010),http://gateway.marvel.com/v1/public/series/13603
1009417,Age of X: Universe (2011),http://gateway.marvel.com/v1/public/series/13896
1009417,All-New X-Men (2012 - 2015),http://gateway.marvel.com/v1/public/series/16449
1009417,Alpha Flight (1983 - 1994),http://gateway.marvel.com/v1/public/series/2116
1009417,Amazing Spider-Man: Renew Your Vows (2016 - 2018),http://gateway.marvel.com/v1/public/series/22545
1009417,AMAZING SPIDER-MAN: RENEW YOUR VOWS VOL. 2 - THE VENOM EXPERIMENT TPB (2017),http://gateway.marvel.com/v1/public/series/22734
1009417,Avengers (1963 - 1996),http://gateway.marvel.com/v1/public/series/1991
1009417,Avengers Academy (2010 - 2012),http://gateway.marvel.com/v1/public/series/9086
1009417,Avengers Fairy Tales (2008),http://gateway.marvel.com/v1/public/series/3971
1009417,Avengers Origins: Scarlet Witch & Quicksilver (2011),http://gateway.marvel.com/v1/public/series/9862
1009417,Avengers Vs. X-Men (2012),http://gateway.marvel.com/v1/public/series/15305
1009417,Avengers Vs. X-Men: Versus (2011 - 2012),http://gateway.marvel.com/v1/public/series/16230
1009417,AVENGERS WEST COAST: DARKER THAN SCARLET TPB (2008),http://gateway.marvel.com/v1/public/series/3462
1009417,Avengers: The Children's Crusade (2010 - 2012),http://gateway.marvel.com/v1/public/series/9864
1009417,Black Panther (1998 - 2003),http://gateway.marvel.com/v1/public/series/2115
1009417,Cable (1993 - 2002),http://gateway.marvel.com/v1/public/series/1995
1009417,Captain America (1968 - 1996),http://gateway.marvel.com/v1/public/series/1996
1009417,Champions Classic: The Complete Collection (2018),http://gateway.marvel.com/v1/public/series/24328
1009417,Civil War II: X-Men (2016),http://gateway.marvel.com/v1/public/series/21696
1009417,Civil War: House of M (2008 - 2009),http://gateway.marvel.com/v1/public/series/5730
1010944,Astonishing X-Men (1995),http://gateway.marvel.com/v1/public/series/3619
1010944,Uncanny X-Force (2010 - 2012),http://gateway.marvel.com/v1/public/series/9976
1010944,X-Man (1995 - 2000),http://gateway.marvel.com/v1/public/series/3643
1010944,X-Men: Omega (1995),http://gateway.marvel.com/v1/public/series/2101
1010944,X-Men: The Complete Age of Apocalypse Epic Book 3 (2006),http://gateway.marvel.com/v1/public/series/1684
1010945,Captain America (2004 - 2011),http://gateway.marvel.com/v1/public/series/832
1010945,Captain America: Winter Soldier Vol. 2 (2006),http://gateway.marvel.com/v1/public/series/1613
1010945,Civil War: House of M (2008 - 2009),http://gateway.marvel.com/v1/public/series/5730
1010945,Fantastic Four: House of M (2005),http://gateway.marvel.com/v1/public/series/933
1010945,HOUSE OF M: FANTASTIC FOUR/IRON MAN (2006),http://gateway.marvel.com/v1/public/series/1615
1010945,HOUSE OF M: WORLD OF M FEATURING WOLVERINE (2006),http://gateway.marvel.com/v1/public/series/1614
1010945,Iron Man: House of M (2005),http://gateway.marvel.com/v1/public/series/936
1010943,Ultimate Fantastic Four (2003 - 2009),http://gateway.marvel.com/v1/public/series/702
1010943,ULTIMATE FANTASTIC FOUR VOL. 5: CROSSOVER TPB (2006),http://gateway.marvel.com/v1/public/series/1520
1010943,Ultimate War (2002 - 2003),http://gateway.marvel.com/v1/public/series/3659
1010943,Ultimate X-Men (2001 - 2009),http://gateway.marvel.com/v1/public/series/474
1010943,Ultimate X-Men MGC (2011),http://gateway.marvel.com/v1/public/series/13887
1010943,ULTIMATE X-MEN VOL. 3: WORLD TOUR TPB (2005),http://gateway.marvel.com/v1/public/series/1168
1010943,ULTIMATE X-MEN VOL. 5: ULTIMATE WAR TPB (1999),http://gateway.marvel.com/v1/public/series/216
1010943,Ultimate X-Men Vol. III: World Tour (2002),http://gateway.marvel.com/v1/public/series/82
1010943,Ultimates 3 (2007 - 2008),http://gateway.marvel.com/v1/public/series/3188
1010943,Ultimates 3: Who Killed the Scarlet Witch? (2009 - Present),http://gateway.marvel.com/v1/public/series/7515
1010904,Annihilators: Earthfall (2011),http://gateway.marvel.com/v1/public/series/14818
1010904,Captain Marvel (2002 - 2004),http://gateway.marvel.com/v1/public/series/6258
1010904,Guardians of the Galaxy (2008 - 2010),http://gateway.marvel.com/v1/public/series/4885
1010904,Infinity Countdown Prime (2018),http://gateway.marvel.com/v1/public/series/24300
1010904,Infinity War (1992),http://gateway.marvel.com/v1/public/series/2024
1010904,Infinity War Omnibus (2019),http://gateway.marvel.com/v1/public/series/26512
1010904,Strange Tales (1951 - 1968),http://gateway.marvel.com/v1/public/series/2076
1010904,The Thanos Imperative: Ignition (2010),http://gateway.marvel.com/v1/public/series/9803
1010904,True Believers: Infinity War (2018),http://gateway.marvel.com/v1/public/series/24222
1010904,Who Is...? Adam Warlock Infinity Comic (2023),http://gateway.marvel.com/v1/public/series/35546
1011364,New Mutants Classic Vol. 6 (2010 - Present),http://gateway.marvel.com/v1/public/series/13519
1011364,X-Force (2008 - 2010),http://gateway.marvel.com/v1/public/series/3839
1010725,Eternals (2006 - 2007),http://gateway.marvel.com/v1/public/series/1058
1010725,Eternals (1976 - 1978),http://gateway.marvel.com/v1/public/series/2017
1010725,Eternals by Gaiman & Romita Jr. Infinity Comic (2022),http://gateway.marvel.com/v1/public/series/34626
1010725,ETERNALS BY JACK KIRBY (2006),http://gateway.marvel.com/v1/public/series/1770
1010725,Eternals by Neil Gaiman (Book Market) (2007),http://gateway.marvel.com/v1/public/series/1973
1010725,Hulk (2008 - 2012),http://gateway.marvel.com/v1/public/series/3374
1010725,Incredible Hercules (2008 - 2010),http://gateway.marvel.com/v1/public/series/3762
1009242,Weapon X (2002 - 2004),http://gateway.marvel.com/v1/public/series/543
1013479,Asgardians of the Galaxy (2018 - 2019),http://gateway.marvel.com/v1/public/series/25996
1013479,Incredible Hercules (2008 - 2010),http://gateway.marvel.com/v1/public/series/3762
1013479,Marvel's Thor: Ragnarok Prelude (2017),http://gateway.marvel.com/v1/public/series/23160
1013479,Mighty Thor Vol. 3: The Asgard/Shi'ar War (2017),http://gateway.marvel.com/v1/public/series/22120
1013479,Mighty Thor Vol. 3: The Asgard/Shi'ar War (2018),http://gateway.marvel.com/v1/public/series/22121
1013479,Mighty Thor Vol. 4: The War Thor (2018),http://gateway.marvel.com/v1/public/series/22810
1013479,Mighty Thor Vol. 5: The Death of the Mighty Thor (2018),http://gateway.marvel.com/v1/public/series/22813
1013479,Mighty Thor: At the Gates of Valhalla (2018),http://gateway.marvel.com/v1/public/series/24347
1013479,Thor (1966 - 1996),http://gateway.marvel.com/v1/public/series/2083
1013479,Thor (1998 - 2004),http://gateway.marvel.com/v1/public/series/581
1013479,THOR BY JASON AARON & RUSSELL DAUTERMAN VOL. 2 HC (2017),http://gateway.marvel.com/v1/public/series/22360
1013479,Thor by Walter Simonson (2011),http://gateway.marvel.com/v1/public/series/10491
1013479,War of the Realms (2019),http://gateway.marvel.com/v1/public/series/25991
1013479,War Of The Realms Omega (2019),http://gateway.marvel.com/v1/public/series/26914
1013479,War of the Realms: War Scrolls (2019),http://gateway.marvel.com/v1/public/series/27382
1009420,Adventure Into Fear (1970 - 1975),http://gateway.marvel.com/v1/public/series/2113
1009420,Astonishing Tales (1970),http://gateway.marvel.com/v1/public/series/16431
1009420,Avengers: Curse Of The Man-Thing (2021),http://gateway.marvel.com/v1/public/series/31702
1009420,Champions (2016 - 2019),http://gateway.marvel.com/v1/public/series/22552
1009420,CRYPT OF SHADOWS (2024),http://gateway.marvel.com/v1/public/series/41975
1009420,Crypt Of Shadows (2023),http://gateway.marvel.com/v1/public/series/38737
1009420,Curse Of The Man-Thing (2021),http://gateway.marvel.com/v1/public/series/31707
1009420,Daredevil (1964 - 1998),http://gateway.marvel.com/v1/public/series/2002
1009420,Dark Avengers (2012 - 2013),http://gateway.marvel.com/v1/public/series/789
1009420,Daydreamers (1997),http://gateway.marvel.com/v1/public/series/38973
1009420,Decades: Marvel In The '70s - Legion Of Monsters (2019),http://gateway.marvel.com/v1/public/series/26664
1009420,"Doctor Strange, Sorcerer Supreme (1988 - 1996)",http://gateway.marvel.com/v1/public/series/3741
1009420,Doctor Strange: Damnation (2018),http://gateway.marvel.com/v1/public/series/24016
1009420,Doctor Strange: Lords of Fear (2017),http://gateway.marvel.com/v1/public/series/23782
1009420,Empyre: Avengers (2020),http://gateway.marvel.com/v1/public/series/30519
1009420,Fear Itself: Fearsome Four (2011),http://gateway.marvel.com/v1/public/series/14022
1009420,Franken-Castle (2010),http://gateway.marvel.com/v1/public/series/10616
1009420,Giant-Size Man-Thing (1974 - 1975),http://gateway.marvel.com/v1/public/series/22895
1009420,Giant-Size Spider-Man (1974 - 1975),http://gateway.marvel.com/v1/public/series/23276
1009420,Howard the Duck (1976 - 1979),http://gateway.marvel.com/v1/public/series/4767
1010811,Amazing Spider-Man (1999 - 2013),http://gateway.marvel.com/v1/public/series/454
1010811,Amazing Spider-Man Annual (1964 - 2018),http://gateway.marvel.com/v1/public/series/2984
1010811,Blood Hunters (2024 - Present),http://gateway.marvel.com/v1/public/series/39265
1010811,Captain America (1968 - 1996),http://gateway.marvel.com/v1/public/series/1996
1010811,Creatures on the Loose (1971 - 1975),http://gateway.marvel.com/v1/public/series/23757
1010811,Earth X (1999 - 2000),http://gateway.marvel.com/v1/public/series/378
1010811,EARTH X TPB [NEW PRINTING] (2006),http://gateway.marvel.com/v1/public/series/1806
1010811,Howling Commandos of S.H.I.E.L.D. (2015 - 2016),http://gateway.marvel.com/v1/public/series/20815
1010811,Man-Wolf: The Complete Collection (2019),http://gateway.marvel.com/v1/public/series/27704
1010811,Marvel Premiere (1972 - 1981),http://gateway.marvel.com/v1/public/series/2045
1010811,Marvel Team-Up (1972 - 1985),http://gateway.marvel.com/v1/public/series/3716
1010811,Sensational Spider-Man: Feral Premiere (2006),http://gateway.marvel.com/v1/public/series/1803
1010811,The Amazing Spider-Man (1963 - 1998),http://gateway.marvel.com/v1/public/series/1987
1010811,The Savage She-Hulk (1980 - 1982),http://gateway.marvel.com/v1/public/series/2291
1010811,The Sensational Spider-Man (2006 - 2007),http://gateway.marvel.com/v1/public/series/722
1010811,True Believers: Annihilation - Man-Wolf In Space (2019),http://gateway.marvel.com/v1/public/series/29513
1009421,Avengers (1963 - 1996),http://gateway.marvel.com/v1/public/series/1991
1009421,Cable (1993 - 2002),http://gateway.marvel.com/v1/public/series/1995
1009421,Fantastic Four Annual (1963 - 1994),http://gateway.marvel.com/v1/public/series/2012
1009421,Fantastic Four Omnibus Vol. 2 (2007),http://gateway.marvel.com/v1/public/series/2435
1009421,Heroes Reborn: Iron Man (2006),http://gateway.marvel.com/v1/public/series/1814
1009421,Incredible Hulk (1962 - 1999),http://gateway.marvel.com/v1/public/series/2021
1009421,Invincible Iron Man (2008 - 2012),http://gateway.marvel.com/v1/public/series/4889
1009421,Invincible Iron Man Annual (2010),http://gateway.marvel.com/v1/public/series/7916
1009421,Iron Man (1968 - 1996),http://gateway.marvel.com/v1/public/series/2029
1009421,Iron Man (1998 - 2004),http://gateway.marvel.com/v1/public/series/2572
1009421,Iron Man (1996 - 1998),http://gateway.marvel.com/v1/public/series/13577
1009421,Iron Man Annual (1976 - 1994),http://gateway.marvel.com/v1/public/series/3723
1009421,Iron Man: Enter the Mandarin (2007),http://gateway.marvel.com/v1/public/series/2860
1009421,Iron Man: Enter the Mandarin (2008),http://gateway.marvel.com/v1/public/series/4913
1009421,Iron Man: The Dragon Seed Saga (2008),http://gateway.marvel.com/v1/public/series/6049
1009421,Marvel Cinematic Universe Guidebook: The Avengers Initiative (2017),http://gateway.marvel.com/v1/public/series/21675
1009421,Marvel Comics Presents (1988 - 1995),http://gateway.marvel.com/v1/public/series/2039
1009421,MARVEL MASTERWORKS: CAPTAIN AMERICA (2005),http://gateway.marvel.com/v1/public/series/1506
1009421,Marvel Masterworks: Captain America Vol. 1 - 2nd Edition (2003),http://gateway.marvel.com/v1/public/series/189
1009421,Marvel Masterworks: The Avengers Vol. II - 2nd Edition (1st) (2003),http://gateway.marvel.com/v1/public/series/270
1011243,New Avengers (2004 - 2010),http://gateway.marvel.com/v1/public/series/753
1009422,Uncanny X-Men (1981 - 2011),http://gateway.marvel.com/v1/public/series/2258
1009422,Uncanny X-Men Omnibus Vol. 1 (2006),http://gateway.marvel.com/v1/public/series/1723
1009423,MARVEL MASTERWORKS: THE UNCANNY X-MEN (2005),http://gateway.marvel.com/v1/public/series/1440
1009423,New X-Men (2006),http://gateway.marvel.com/v1/public/series/1807
1009423,New X-Men (2001 - 2004),http://gateway.marvel.com/v1/public/series/2281
1009423,NEW X-MEN: IMPERIAL (2005),http://gateway.marvel.com/v1/public/series/1166
1009423,Uncanny X-Men (1981 - 2011),http://gateway.marvel.com/v1/public/series/2258
1009423,War of Kings (2009),http://gateway.marvel.com/v1/public/series/6972
1009423,X-MEN: THE DARK PHOENIX SAGA (2006),http://gateway.marvel.com/v1/public/series/1775
1011026,Annihilation: Conquest - Starlord (2007),http://gateway.marvel.com/v1/public/series/2541
1011026,Avengers (1963 - 1996),http://gateway.marvel.com/v1/public/series/1991
1011026,Avengers (1996 - 1997),http://gateway.marvel.com/v1/public/series/3621
1011026,Avengers Epic Collection: The Avengers/Defenders War (2018),http://gateway.marvel.com/v1/public/series/24152
1011026,Avengers: Celestial Quest (2001),http://gateway.marvel.com/v1/public/series/20555
1011026,AVENGERS: THE COMPLETE CELESTIAL MADONNA SAGA TPB (2017),http://gateway.marvel.com/v1/public/series/22468
1011026,Fantastic Four (1961 - 1998),http://gateway.marvel.com/v1/public/series/2121
1011026,Guardians of the Galaxy (2023 - Present),http://gateway.marvel.com/v1/public/series/36593
1011026,Guardians of the Galaxy: Somebody's Got to Do It Infinity Comic (2023),http://gateway.marvel.com/v1/public/series/37451
1011026,Heroes Reborn: Avengers (2006),http://gateway.marvel.com/v1/public/series/1813
1011026,Lords of Empyre: Celestial Messiah (2020),http://gateway.marvel.com/v1/public/series/30529
1011026,Marvel Fanfare (1982 - 1992),http://gateway.marvel.com/v1/public/series/3719
1011026,MARVEL'S GUARDIANS OF THE GALAXY VOL. 2 PRELUDE TPB (2017),http://gateway.marvel.com/v1/public/series/22487
1011026,Marvel's Voices: Identity (2022),http://gateway.marvel.com/v1/public/series/35364
1011026,Silver Surfer (1987 - 1998),http://gateway.marvel.com/v1/public/series/2288
1011026,True Believers: Empyre - Mantis (2020),http://gateway.marvel.com/v1/public/series/30464
1011026,West Coast Avengers Annual (1986 - 1988),http://gateway.marvel.com/v1/public/series/3632
1009424,Iron Man (1968 - 1996),http://gateway.marvel.com/v1/public/series/2029
1009424,King In Black: Thunderbolts (2021),http://gateway.marvel.com/v1/public/series/31402
1009424,Marauders (2022 - Present),http://gateway.marvel.com/v1/public/series/34029
1009424,Marauders by Gerry Duggan Vol. 2 (2022),http://gateway.marvel.com/v1/public/series/34077
1009424,Marauders By Gerry Duggan Vol. 3 (2021),http://gateway.marvel.com/v1/public/series/31038
1009424,Marauders By Steve Orlando Vol. 2 (2022),http://gateway.marvel.com/v1/public/series/34002
1009424,Thor by Walter Simonson (2011),http://gateway.marvel.com/v1/public/series/10491
1009424,Uncanny X-Men (1981 - 2011),http://gateway.marvel.com/v1/public/series/2258
1009424,Weapon X (2002 - 2004),http://gateway.marvel.com/v1/public/series/543
1009424,Wolverine: Deep Cut (2024 - Present),http://gateway.marvel.com/v1/public/series/41697
1009424,X-Force (2008 - 2010),http://gateway.marvel.com/v1/public/series/3839
1009424,X-Man (1995 - 2000),http://gateway.marvel.com/v1/public/series/3643
1009424,X-Men and Power Pack (2006),http://gateway.marvel.com/v1/public/series/970
1009424,X-Men and Power Pack: The Power of X (2006),http://gateway.marvel.com/v1/public/series/1634
1009424,X-Men Legacy (2008 - 2012),http://gateway.marvel.com/v1/public/series/3754
1009424,X-Men: Lifedeath (2011),http://gateway.marvel.com/v1/public/series/14362
1009424,X-Men: Marauders (2018),http://gateway.marvel.com/v1/public/series/25667
1011335,Age of Heroes (2010),http://gateway.marvel.com/v1/public/series/9790
1011335,AGE OF HEROES TPB (2011),http://gateway.marvel.com/v1/public/series/10235
1011335,Avengers (2010 - 2012),http://gateway.marvel.com/v1/public/series/9085
1011335,Avengers Annual (2012),http://gateway.marvel.com/v1/public/series/13320
1011335,Avengers World (2014 - 2015),http://gateway.marvel.com/v1/public/series/18398
1011335,Avengers: Standoff (2017),http://gateway.marvel.com/v1/public/series/23601
1011335,Captain America: Steve Rogers (2016 - 2017),http://gateway.marvel.com/v1/public/series/21098
1011335,CAPTAIN AMERICA: STEVE ROGERS VOL. 2 - THE TRIAL OF MARIA HILL TPB (2017),http://gateway.marvel.com/v1/public/series/21100
1011335,Civil War: Marvels Snapshots (2020),http://gateway.marvel.com/v1/public/series/27948
1011335,Indestructible Hulk (2012 - 2014),http://gateway.marvel.com/v1/public/series/16583
1011335,Indestructible Hulk by Mark Waid: The Complete Collection (2017),http://gateway.marvel.com/v1/public/series/23595
1011335,Invincible Iron Man (2008 - 2012),http://gateway.marvel.com/v1/public/series/4889
1011335,Invincible Iron Man Vol. 1: The Five Nightmares (2009 - Present),http://gateway.marvel.com/v1/public/series/7043
1011335,IRREDEEMABLE ANT-MAN VOL. 1: LOW-LIFE DIGEST (2007),http://gateway.marvel.com/v1/public/series/2423
1011335,Jessica Jones (2016 - 2018),http://gateway.marvel.com/v1/public/series/22645
1011335,JESSICA JONES VOL. 2: THE SECRETS OF MARIA HILL TPB (2017),http://gateway.marvel.com/v1/public/series/22804
1011335,Mighty Avengers Vol. 1: The Ultron Initiative (2008),http://gateway.marvel.com/v1/public/series/5381
1011335,Moon Knight (2011 - 2012),http://gateway.marvel.com/v1/public/series/10639
1011335,Moon Knight (2006 - 2009),http://gateway.marvel.com/v1/public/series/947
1011335,New Avengers (2013 - 2015),http://gateway.marvel.com/v1/public/series/16451
1009735,Amazing Fantasy: Prelude Infinity Comic (2021),http://gateway.marvel.com/v1/public/series/31965
1009735,Demon Days Treasury Edition (2022),http://gateway.marvel.com/v1/public/series/31901
1009735,Demon Days: Blood Feud (2022),http://gateway.marvel.com/v1/public/series/32105
