character_id,event_name,event_resourceURI
1009406,Marvel NOW!,http://gateway.marvel.com/v1/public/events/311
1009406,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1010363,Infinity,http://gateway.marvel.com/v1/public/events/315
1009407,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009407,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1009407,Axis,http://gateway.marvel.com/v1/public/events/320
1009407,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009407,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009407,Original Sin,http://gateway.marvel.com/v1/public/events/319
1009407,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1009407,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1009407,Siege,http://gateway.marvel.com/v1/public/events/273
1009408,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1009408,Days of Future Present,http://gateway.marvel.com/v1/public/events/240
1009408,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009408,Fall of the Mutants,http://gateway.marvel.com/v1/public/events/248
1009408,Inferno,http://gateway.marvel.com/v1/public/events/252
1011145,Annihilation,http://gateway.marvel.com/v1/public/events/229
1009215,Age of Ultron,http://gateway.marvel.com/v1/public/events/314
1009215,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1009215,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009215,Civil War,http://gateway.marvel.com/v1/public/events/238
1009215,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009215,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009215,Infinity,http://gateway.marvel.com/v1/public/events/315
1009215,Inhumanity,http://gateway.marvel.com/v1/public/events/317
1009215,Other - Evolve or Die,http://gateway.marvel.com/v1/public/events/266
1009215,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009215,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009215,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1009215,Shadowland,http://gateway.marvel.com/v1/public/events/59
1009215,Siege,http://gateway.marvel.com/v1/public/events/273
1009215,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1011068,Inhumans Vs. X-Men,http://gateway.marvel.com/v1/public/events/334
1011068,X-Men: Second Coming,http://gateway.marvel.com/v1/public/events/279
1010726,Fall of the Hulks,http://gateway.marvel.com/v1/public/events/297
1010726,World War Hulks,http://gateway.marvel.com/v1/public/events/60
1010851,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010805,Inhumans Vs. X-Men,http://gateway.marvel.com/v1/public/events/334
1010352,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1010352,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1010352,Siege,http://gateway.marvel.com/v1/public/events/273
1009509,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009509,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009509,Inferno,http://gateway.marvel.com/v1/public/events/252
1009509,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1009413,Messiah CompleX,http://gateway.marvel.com/v1/public/events/299
1009413,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1009413,X-Men: Second Coming,http://gateway.marvel.com/v1/public/events/279
1010867,Crossing,http://gateway.marvel.com/v1/public/events/239
1010942,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010942,House of M,http://gateway.marvel.com/v1/public/events/251
1009415,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009415,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1009415,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009415,Inhumanity,http://gateway.marvel.com/v1/public/events/317
1009415,Inhumans Vs. X-Men,http://gateway.marvel.com/v1/public/events/334
1009415,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009415,X-Men: Battle of the Atom,http://gateway.marvel.com/v1/public/events/316
1009415,X-Men: Second Coming,http://gateway.marvel.com/v1/public/events/279
1009416,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009416,Age of X,http://gateway.marvel.com/v1/public/events/303
1009416,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009416,Mutant Massacre,http://gateway.marvel.com/v1/public/events/263
1009416,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1009417,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009417,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009417,Age of X,http://gateway.marvel.com/v1/public/events/303
1009417,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1009417,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1009417,Axis,http://gateway.marvel.com/v1/public/events/320
1009417,Civil War,http://gateway.marvel.com/v1/public/events/238
1009417,Fatal Attractions,http://gateway.marvel.com/v1/public/events/249
1009417,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009417,House of M,http://gateway.marvel.com/v1/public/events/251
1009417,Marvel NOW!,http://gateway.marvel.com/v1/public/events/311
1009417,Messiah CompleX,http://gateway.marvel.com/v1/public/events/299
1009417,Mutant Massacre,http://gateway.marvel.com/v1/public/events/263
1009417,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009417,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1009417,Secret Wars (2015),http://gateway.marvel.com/v1/public/events/323
1009417,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1009417,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1009417,X-Men: Battle of the Atom,http://gateway.marvel.com/v1/public/events/316
1009417,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1010944,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1010945,House of M,http://gateway.marvel.com/v1/public/events/251
1010904,Infinity War,http://gateway.marvel.com/v1/public/events/29
1010904,Realm of Kings,http://gateway.marvel.com/v1/public/events/295
1010904,The Thanos Imperative,http://gateway.marvel.com/v1/public/events/294
1009420,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009420,Siege of Darkness,http://gateway.marvel.com/v1/public/events/219
1009421,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1011243,Siege,http://gateway.marvel.com/v1/public/events/273
1009423,War of Kings,http://gateway.marvel.com/v1/public/events/276
1011026,Annihilation: Conquest,http://gateway.marvel.com/v1/public/events/293
1011026,Crossing,http://gateway.marvel.com/v1/public/events/239
1011026,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1011026,Inferno,http://gateway.marvel.com/v1/public/events/252
1009424,Inferno,http://gateway.marvel.com/v1/public/events/252
1009424,Onslaught,http://gateway.marvel.com/v1/public/events/154
1011335,Civil War,http://gateway.marvel.com/v1/public/events/238
1011335,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1011335,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1011335,Infinity,http://gateway.marvel.com/v1/public/events/315
1011335,Inhumanity,http://gateway.marvel.com/v1/public/events/317
1011335,Initiative,http://gateway.marvel.com/v1/public/events/255
1011335,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1011335,X-Men: Battle of the Atom,http://gateway.marvel.com/v1/public/events/316
1009735,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009425,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009427,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009427,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009427,Kings of Pain,http://gateway.marvel.com/v1/public/events/32
1009427,Siege,http://gateway.marvel.com/v1/public/events/273
1009708,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009708,Civil War,http://gateway.marvel.com/v1/public/events/238
1009708,Inferno,http://gateway.marvel.com/v1/public/events/252
1009708,Kraven's Last Hunt,http://gateway.marvel.com/v1/public/events/258
1009708,Maximum Carnage,http://gateway.marvel.com/v1/public/events/151
1009708,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009708,Other - Evolve or Die,http://gateway.marvel.com/v1/public/events/266
1009708,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1009708,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1010367,Crossing,http://gateway.marvel.com/v1/public/events/239
1010367,Mutant Massacre,http://gateway.marvel.com/v1/public/events/263
1010367,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1009434,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009463,Marvel NOW!,http://gateway.marvel.com/v1/public/events/311
1011305,Inhumanity,http://gateway.marvel.com/v1/public/events/317
1011305,Inhumans Vs. X-Men,http://gateway.marvel.com/v1/public/events/334
1011305,Marvel NOW!,http://gateway.marvel.com/v1/public/events/311
1011305,Realm of Kings,http://gateway.marvel.com/v1/public/events/295
1011305,War of Kings,http://gateway.marvel.com/v1/public/events/276
1009490,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009490,Inferno,http://gateway.marvel.com/v1/public/events/252
1009490,Maximum Carnage,http://gateway.marvel.com/v1/public/events/151
1009490,Other - Evolve or Die,http://gateway.marvel.com/v1/public/events/266
1009490,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1009438,Civil War,http://gateway.marvel.com/v1/public/events/238
1009438,Inhumanity,http://gateway.marvel.com/v1/public/events/317
1009438,Marvel NOW!,http://gateway.marvel.com/v1/public/events/311
1009438,Monsters Unleashed,http://gateway.marvel.com/v1/public/events/337
1009438,Realm of Kings,http://gateway.marvel.com/v1/public/events/295
1009438,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009438,Secret Wars (2015),http://gateway.marvel.com/v1/public/events/323
1009438,The Thanos Imperative,http://gateway.marvel.com/v1/public/events/294
1009438,War of Kings,http://gateway.marvel.com/v1/public/events/276
1011399,House of M,http://gateway.marvel.com/v1/public/events/251
1009439,Onslaught,http://gateway.marvel.com/v1/public/events/154
1011241,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1011184,War of Kings,http://gateway.marvel.com/v1/public/events/276
1009440,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009440,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1009440,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1010681,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010681,Messiah CompleX,http://gateway.marvel.com/v1/public/events/299
1010924,Planet Hulk,http://gateway.marvel.com/v1/public/events/212
1009530,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009445,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009447,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009447,House of M,http://gateway.marvel.com/v1/public/events/251
1009447,Inferno,http://gateway.marvel.com/v1/public/events/252
1009447,Messiah CompleX,http://gateway.marvel.com/v1/public/events/299
1009447,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009447,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1010682,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010682,Infinity,http://gateway.marvel.com/v1/public/events/315
1010682,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1010682,Shadowland,http://gateway.marvel.com/v1/public/events/59
1010682,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1010682,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1011220,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1011220,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1011220,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1011220,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1011220,Siege,http://gateway.marvel.com/v1/public/events/273
1009410,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009410,Age of X,http://gateway.marvel.com/v1/public/events/303
1009410,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009448,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009448,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009449,Initiative,http://gateway.marvel.com/v1/public/events/255
1011019,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1010691,Civil War,http://gateway.marvel.com/v1/public/events/238
1010691,X-Men: Battle of the Atom,http://gateway.marvel.com/v1/public/events/316
1011370,Civil War,http://gateway.marvel.com/v1/public/events/238
1017814,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009452,Age of Ultron,http://gateway.marvel.com/v1/public/events/314
1009452,Civil War,http://gateway.marvel.com/v1/public/events/238
1009452,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009452,Initiative,http://gateway.marvel.com/v1/public/events/255
1009452,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009452,Shadowland,http://gateway.marvel.com/v1/public/events/59
1009451,Annihilation,http://gateway.marvel.com/v1/public/events/229
1009451,Annihilation: Conquest,http://gateway.marvel.com/v1/public/events/293
1009451,Blood and Thunder,http://gateway.marvel.com/v1/public/events/235
1009451,Realm of Kings,http://gateway.marvel.com/v1/public/events/295
1010362,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1010362,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010362,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1010362,Siege,http://gateway.marvel.com/v1/public/events/273
1009454,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009454,Maximum Carnage,http://gateway.marvel.com/v1/public/events/151
1009454,Siege of Darkness,http://gateway.marvel.com/v1/public/events/219
1013190,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1011088,Other - Evolve or Die,http://gateway.marvel.com/v1/public/events/266
1011088,Spider-Verse,http://gateway.marvel.com/v1/public/events/321
1009456,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009459,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009459,Avengers Disassembled,http://gateway.marvel.com/v1/public/events/234
1009459,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009459,Civil War,http://gateway.marvel.com/v1/public/events/238
1009459,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009459,Days of Future Present,http://gateway.marvel.com/v1/public/events/240
1009459,Fatal Attractions,http://gateway.marvel.com/v1/public/events/249
1009459,Heroic Age,http://gateway.marvel.com/v1/public/events/287
1009459,Infinity,http://gateway.marvel.com/v1/public/events/315
1009459,Inhumanity,http://gateway.marvel.com/v1/public/events/317
1009459,Initiative,http://gateway.marvel.com/v1/public/events/255
1009459,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009459,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009459,Other - Evolve or Die,http://gateway.marvel.com/v1/public/events/266
1009459,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009459,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1009459,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1009459,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1009459,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1009459,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1009460,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1010347,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1010347,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1011244,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1011244,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1017824,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1017577,Original Sin,http://gateway.marvel.com/v1/public/events/319
1017577,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1011210,Initiative,http://gateway.marvel.com/v1/public/events/255
1011056,Chaos War,http://gateway.marvel.com/v1/public/events/296
1011056,Kings of Pain,http://gateway.marvel.com/v1/public/events/32
1010826,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009464,Inferno,http://gateway.marvel.com/v1/public/events/252
1009465,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009465,Age of X,http://gateway.marvel.com/v1/public/events/303
1009465,Axis,http://gateway.marvel.com/v1/public/events/320
1009465,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009465,House of M,http://gateway.marvel.com/v1/public/events/251
1009465,Kings of Pain,http://gateway.marvel.com/v1/public/events/32
1009465,Messiah CompleX,http://gateway.marvel.com/v1/public/events/299
1009465,Mutant Massacre,http://gateway.marvel.com/v1/public/events/263
1009465,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009465,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1010953,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1010954,House of M,http://gateway.marvel.com/v1/public/events/251
1009466,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009466,Age of X,http://gateway.marvel.com/v1/public/events/303
1009466,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1009466,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1009466,Civil War,http://gateway.marvel.com/v1/public/events/238
1009466,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009466,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009466,Infinity,http://gateway.marvel.com/v1/public/events/315
1009466,Inhumanity,http://gateway.marvel.com/v1/public/events/317
1009466,Marvel NOW!,http://gateway.marvel.com/v1/public/events/311
1009466,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009466,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009466,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1009466,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1009466,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1009466,X-Men: Schism,http://gateway.marvel.com/v1/public/events/306
1009468,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009468,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009468,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1009469,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009469,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1009469,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009469,Kings of Pain,http://gateway.marvel.com/v1/public/events/32
1009469,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009469,Realm of Kings,http://gateway.marvel.com/v1/public/events/295
1009469,The Thanos Imperative,http://gateway.marvel.com/v1/public/events/294
1009547,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010365,Annihilation,http://gateway.marvel.com/v1/public/events/229
1010365,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1011086,X-Men: Schism,http://gateway.marvel.com/v1/public/events/306
1011336,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1011336,Age of X,http://gateway.marvel.com/v1/public/events/303
1011336,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1011336,Days of Future Present,http://gateway.marvel.com/v1/public/events/240
1011336,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1011336,Fall of the Mutants,http://gateway.marvel.com/v1/public/events/248
1011336,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1011336,Inferno,http://gateway.marvel.com/v1/public/events/252
1011336,Kings of Pain,http://gateway.marvel.com/v1/public/events/32
1011336,Mutant Massacre,http://gateway.marvel.com/v1/public/events/263
1011336,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1011336,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1011336,Siege,http://gateway.marvel.com/v1/public/events/273
1011336,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1011336,X-Men: Second Coming,http://gateway.marvel.com/v1/public/events/279
1011336,X-Tinction Agenda,http://gateway.marvel.com/v1/public/events/280
1010683,Civil War,http://gateway.marvel.com/v1/public/events/238
1010683,Initiative,http://gateway.marvel.com/v1/public/events/255
1010683,Kings of Pain,http://gateway.marvel.com/v1/public/events/32
1010683,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1011271,House of M,http://gateway.marvel.com/v1/public/events/251
1009471,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009471,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009471,Enemy of the State,http://gateway.marvel.com/v1/public/events/245
1009471,Fatal Attractions,http://gateway.marvel.com/v1/public/events/249
1009471,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009471,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009471,Original Sin,http://gateway.marvel.com/v1/public/events/319
1009471,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009471,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1009471,Siege,http://gateway.marvel.com/v1/public/events/273
1010746,Civil War,http://gateway.marvel.com/v1/public/events/238
1010684,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1010684,Initiative,http://gateway.marvel.com/v1/public/events/255
1010684,Kings of Pain,http://gateway.marvel.com/v1/public/events/32
1010684,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009472,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009472,Axis,http://gateway.marvel.com/v1/public/events/320
1009472,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009472,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009472,Fall of the Mutants,http://gateway.marvel.com/v1/public/events/248
1009472,Fatal Attractions,http://gateway.marvel.com/v1/public/events/249
1009472,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009472,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009472,Messiah CompleX,http://gateway.marvel.com/v1/public/events/299
1009472,Mutant Massacre,http://gateway.marvel.com/v1/public/events/263
1009472,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009472,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009472,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1009472,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1009472,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1009472,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1009472,X-Men: Second Coming,http://gateway.marvel.com/v1/public/events/279
1010349,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009473,Age of X,http://gateway.marvel.com/v1/public/events/303
1009473,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009473,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009473,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1010797,Civil War,http://gateway.marvel.com/v1/public/events/238
1009474,House of M,http://gateway.marvel.com/v1/public/events/251
1009325,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009325,House of M,http://gateway.marvel.com/v1/public/events/251
1009325,Initiative,http://gateway.marvel.com/v1/public/events/255
1009325,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009325,Siege,http://gateway.marvel.com/v1/public/events/273
1009476,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009476,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009476,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009476,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009476,X-Men: Schism,http://gateway.marvel.com/v1/public/events/306
1009476,X-Men: Second Coming,http://gateway.marvel.com/v1/public/events/279
1009477,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009477,Annihilation,http://gateway.marvel.com/v1/public/events/229
1009477,Annihilation: Conquest,http://gateway.marvel.com/v1/public/events/293
1009477,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009477,Initiative,http://gateway.marvel.com/v1/public/events/255
1009477,Kings of Pain,http://gateway.marvel.com/v1/public/events/32
1009477,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009477,Realm of Kings,http://gateway.marvel.com/v1/public/events/295
1009477,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009477,The Thanos Imperative,http://gateway.marvel.com/v1/public/events/294
1009477,War of Kings,http://gateway.marvel.com/v1/public/events/276
1017078,Axis,http://gateway.marvel.com/v1/public/events/320
1017078,Infinity,http://gateway.marvel.com/v1/public/events/315
1017078,Original Sin,http://gateway.marvel.com/v1/public/events/319
1017078,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009480,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009480,Blood and Thunder,http://gateway.marvel.com/v1/public/events/235
1009480,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009480,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009480,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009480,Original Sin,http://gateway.marvel.com/v1/public/events/319
1009480,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1017810,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1014160,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1010757,Initiative,http://gateway.marvel.com/v1/public/events/255
1009482,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009483,Onslaught,http://gateway.marvel.com/v1/public/events/154
1010957,Inferno,http://gateway.marvel.com/v1/public/events/252
1009479,Infinity,http://gateway.marvel.com/v1/public/events/315
1011028,Civil War,http://gateway.marvel.com/v1/public/events/238
1009488,Onslaught,http://gateway.marvel.com/v1/public/events/154
1010873,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010873,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1009492,Civil War,http://gateway.marvel.com/v1/public/events/238
1009492,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009493,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009493,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009493,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009493,Initiative,http://gateway.marvel.com/v1/public/events/255
1009493,Kings of Pain,http://gateway.marvel.com/v1/public/events/32
1009493,Siege,http://gateway.marvel.com/v1/public/events/273
1009494,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009494,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009495,Fall of the Mutants,http://gateway.marvel.com/v1/public/events/248
1009491,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009491,Inferno,http://gateway.marvel.com/v1/public/events/252
1009491,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009491,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1010734,Annihilation,http://gateway.marvel.com/v1/public/events/229
1010762,Blood and Thunder,http://gateway.marvel.com/v1/public/events/235
1011179,Age of X,http://gateway.marvel.com/v1/public/events/303
1011179,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1011179,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1011179,X-Men: Second Coming,http://gateway.marvel.com/v1/public/events/279
1009499,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009499,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1009499,Fatal Attractions,http://gateway.marvel.com/v1/public/events/249
1009499,House of M,http://gateway.marvel.com/v1/public/events/251
1009499,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009499,Kings of Pain,http://gateway.marvel.com/v1/public/events/32
1009499,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009499,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009499,Secret Wars (2015),http://gateway.marvel.com/v1/public/events/323
1009499,War of Kings,http://gateway.marvel.com/v1/public/events/276
1009501,Onslaught,http://gateway.marvel.com/v1/public/events/154
1010770,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1010770,Inferno,http://gateway.marvel.com/v1/public/events/252
1010770,Mutant Massacre,http://gateway.marvel.com/v1/public/events/263
1010770,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1011151,Annihilation,http://gateway.marvel.com/v1/public/events/229
1011152,Annihilation,http://gateway.marvel.com/v1/public/events/229
1011234,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009503,Inferno,http://gateway.marvel.com/v1/public/events/252
