character_id,comic_name,comic_resourceURI
1009454,The Amazing Spider-Man (1963) #380,http://gateway.marvel.com/v1/public/comics/6794
1009454,Amazing Spider-Man (1999) #622,http://gateway.marvel.com/v1/public/comics/28227
1009454,Amazing Spider-Man (1999) #679.1,http://gateway.marvel.com/v1/public/comics/41110
1009454,Amazing Spider-Man (1999) #688,http://gateway.marvel.com/v1/public/comics/40138
1009454,Amazing Spider-Man (1999) #689,http://gateway.marvel.com/v1/public/comics/40112
1009454,Amazing Spider-Man (1999) #690,http://gateway.marvel.com/v1/public/comics/40121
1010902,Doctor Strange (1974) #16,http://gateway.marvel.com/v1/public/comics/20094
1009455,Cosmic Powers (1994) #5,http://gateway.marvel.com/v1/public/comics/58268
1009455,Silver Surfer (1987) #105,http://gateway.marvel.com/v1/public/comics/15102
1009455,Silver Surfer (1987) #106,http://gateway.marvel.com/v1/public/comics/15103
1009455,Silver Surfer (1987) #107,http://gateway.marvel.com/v1/public/comics/15104
1009455,Silver Surfer (1987) #108,http://gateway.marvel.com/v1/public/comics/15105
1009455,Silver Surfer (1987) #109,http://gateway.marvel.com/v1/public/comics/15106
1013190,Avengers (1998) #3,http://gateway.marvel.com/v1/public/comics/17512
1013190,Avengers (1963) #241,http://gateway.marvel.com/v1/public/comics/7110
1013190,AVENGERS ASSEMBLE (Hardcover),http://gateway.marvel.com/v1/public/comics/1311
1013190,Betsy Braddock: Captain Britain (2023) #4,http://gateway.marvel.com/v1/public/comics/105336
1013190,Excalibur (2019) #3,http://gateway.marvel.com/v1/public/comics/76731
1013190,Excalibur (2019) #6,http://gateway.marvel.com/v1/public/comics/76734
1013190,Marvel Rising (2019) #2,http://gateway.marvel.com/v1/public/comics/75466
1013190,Marvel Rising (2019) #3,http://gateway.marvel.com/v1/public/comics/75467
1013190,Marvel Rising (2019) #4,http://gateway.marvel.com/v1/public/comics/75468
1013190,Marvel Rising (2019) #5,http://gateway.marvel.com/v1/public/comics/75469
1013190,Skull the Slayer (1975) #5,http://gateway.marvel.com/v1/public/comics/55069
1013190,The Mighty Avengers (2007) #9,http://gateway.marvel.com/v1/public/comics/20670
1013190,The Mighty Avengers (2007) #11,http://gateway.marvel.com/v1/public/comics/20866
1013190,Weapon H (2018) #10,http://gateway.marvel.com/v1/public/comics/70085
1013190,Wolverine Annual (2019) #1,http://gateway.marvel.com/v1/public/comics/76955
1009623,Iron Man (1998) #1,http://gateway.marvel.com/v1/public/comics/37769
1009623,Iron Man (1998) #4,http://gateway.marvel.com/v1/public/comics/37802
1009623,Iron Man (1998) #5,http://gateway.marvel.com/v1/public/comics/37813
1009623,Iron Man (1968) #292,http://gateway.marvel.com/v1/public/comics/9541
1011008,Morlocks (2002) #1,http://gateway.marvel.com/v1/public/comics/73221
1011008,Morlocks (2002) #2,http://gateway.marvel.com/v1/public/comics/73222
1011008,Morlocks (2002) #3,http://gateway.marvel.com/v1/public/comics/73223
1011008,Morlocks (2002) #4,http://gateway.marvel.com/v1/public/comics/73224
1011008,Ultimate X-Men (2001) #91,http://gateway.marvel.com/v1/public/comics/20638
1011008,Uncanny X-Men (1981) #490,http://gateway.marvel.com/v1/public/comics/16442
1011008,X-Men Annual (1970) #18,http://gateway.marvel.com/v1/public/comics/53531
1011008,X-Force (1991) #11,http://gateway.marvel.com/v1/public/comics/17954
1011008,X-Men Unlimited Infinity Comic (2021) #77,http://gateway.marvel.com/v1/public/comics/106200
1011008,X-Men: Mutant Massacre Omnibus (Hardcover),http://gateway.marvel.com/v1/public/comics/70609
1011088,The Amazing Spider-Man (2014) #14,http://gateway.marvel.com/v1/public/comics/51320
1011088,Friendly Neighborhood Spider-Man (2005) #1,http://gateway.marvel.com/v1/public/comics/2453
1011088,Friendly Neighborhood Spider-Man (2005) #2,http://gateway.marvel.com/v1/public/comics/3021
1011088,Friendly Neighborhood Spider-Man (2005) #3,http://gateway.marvel.com/v1/public/comics/3133
1011088,Peter Parker: The Spectacular Spider-Man Vol. 5 - Spider-Geddon (Trade Paperback),http://gateway.marvel.com/v1/public/comics/71139
1011088,Spider-Man (2022) #1,http://gateway.marvel.com/v1/public/comics/99743
1011088,Spider-Man (2022) #2,http://gateway.marvel.com/v1/public/comics/99744
1011088,Spider-Man (2022) #3,http://gateway.marvel.com/v1/public/comics/99745
1011088,Spider-Man (2022) #4,http://gateway.marvel.com/v1/public/comics/99746
1011088,Spider-Man (2022) #6,http://gateway.marvel.com/v1/public/comics/99748
1011088,Spider-Man (2022) #7,http://gateway.marvel.com/v1/public/comics/99749
1011088,Spider-Verse (2014) #2,http://gateway.marvel.com/v1/public/comics/53336
1011088,Amazing Spider-Man (1999) #526,http://gateway.marvel.com/v1/public/comics/3020
1009456,Exiles (2001) #7,http://gateway.marvel.com/v1/public/comics/16315
1009456,Exiles (2001) #8,http://gateway.marvel.com/v1/public/comics/16326
1009456,Exiles (2001) #9,http://gateway.marvel.com/v1/public/comics/16327
1009456,Exiles (2001) #10,http://gateway.marvel.com/v1/public/comics/16250
1009456,Exiles (2001) #11,http://gateway.marvel.com/v1/public/comics/16251
1009456,Exiles (2001) #14,http://gateway.marvel.com/v1/public/comics/16254
1009456,Exiles (2001) #15,http://gateway.marvel.com/v1/public/comics/16255
1009456,Exiles (2001) #16,http://gateway.marvel.com/v1/public/comics/16256
1009456,Exiles (2001) #17,http://gateway.marvel.com/v1/public/comics/16257
1009456,Exiles (2001) #90,http://gateway.marvel.com/v1/public/comics/5806
1009456,EXILES: A WORLD APART (Trade Paperback),http://gateway.marvel.com/v1/public/comics/1056
1009456,EXILES: OUT OF TIME (Trade Paperback),http://gateway.marvel.com/v1/public/comics/1094
1009456,Generation X Vol. 2: Survival of the Fittest (Trade Paperback),http://gateway.marvel.com/v1/public/comics/66565
1009456,True Believers: Exiles (2018) #1,http://gateway.marvel.com/v1/public/comics/67569
1009456,Uncanny X-Men (2013) #14,http://gateway.marvel.com/v1/public/comics/48672
1009456,X-Men Chronicles (1995) #1,http://gateway.marvel.com/v1/public/comics/18172
1009456,X-Men: Alpha (1995) #1,http://gateway.marvel.com/v1/public/comics/12386
1009456,X-Men: Omega (1995) #1,http://gateway.marvel.com/v1/public/comics/12370
1009456,X-MEN: THE COMPLETE AGE OF APOCALYPSE EPIC (Trade Paperback),http://gateway.marvel.com/v1/public/comics/1780
1009456,X-MEN: THE COMPLETE AGE OF APOCALYPSE EPIC (Trade Paperback),http://gateway.marvel.com/v1/public/comics/2539
1009457,Cable (1993) #6,http://gateway.marvel.com/v1/public/comics/7437
1009457,Cable (1993) #7,http://gateway.marvel.com/v1/public/comics/7448
1009457,Cable (1993) #8,http://gateway.marvel.com/v1/public/comics/7459
1009457,Cable (1993) #23,http://gateway.marvel.com/v1/public/comics/7397
1009457,Cable (1993) #24,http://gateway.marvel.com/v1/public/comics/7398
1009457,Cable (1993) #25,http://gateway.marvel.com/v1/public/comics/7399
1009457,Dead X-Men (2024) #1,http://gateway.marvel.com/v1/public/comics/112856
1009457,Soldier X (2002) #7,http://gateway.marvel.com/v1/public/comics/18873
1009457,Soldier X (2002) #8,http://gateway.marvel.com/v1/public/comics/18874
1009457,X-MEN: BOOKS OF ASKANI 1 (1995) #1,http://gateway.marvel.com/v1/public/comics/51000
1009459,Adam: Legend of the Blue Marvel (2008) #2,http://gateway.marvel.com/v1/public/comics/22856
1009459,Alpha Flight (1983) #1,http://gateway.marvel.com/v1/public/comics/12637
1009459,Amazing Spider-Man (1999) #657,http://gateway.marvel.com/v1/public/comics/35497
1009459,Amazing Spider-Man (1999) #658,http://gateway.marvel.com/v1/public/comics/39019
1009459,Amazing Spider-Man (1999) #658 (THOR HOLLYWOOD VARIANT),http://gateway.marvel.com/v1/public/comics/38716
1009459,Amazing Spider-Man (1999) #659,http://gateway.marvel.com/v1/public/comics/39018
1009459,Amazing Spider-Man (1999) #659 (2nd Printing Variant),http://gateway.marvel.com/v1/public/comics/40882
1009459,Amazing Spider-Man (1999) #660,http://gateway.marvel.com/v1/public/comics/35505
1009459,Amazing Spider-Man (1999) #661,http://gateway.marvel.com/v1/public/comics/35533
1009459,Amazing Spider-Man (1999) #661 (X-Men Art Variant),http://gateway.marvel.com/v1/public/comics/39041
1009459,Amazing Spider-Man (1999) #663,http://gateway.marvel.com/v1/public/comics/35501
1009459,Amazing Spider-Man (1999) #665,http://gateway.marvel.com/v1/public/comics/35503
1009459,Amazing Spider-Man (1999) #665 (AMAZING SPIDER-MAN 665 I AM CAPTAIN AMERICA VARIANT),http://gateway.marvel.com/v1/public/comics/40025
1009459,Amazing Spider-Man (1999) #666,http://gateway.marvel.com/v1/public/comics/35513
1009459,Amazing Spider-Man (1999) #667,http://gateway.marvel.com/v1/public/comics/35528
1009459,Amazing Spider-Man (1999) #668,http://gateway.marvel.com/v1/public/comics/35532
1009459,Amazing Spider-Man (1999) #669,http://gateway.marvel.com/v1/public/comics/35529
1009459,AMAZING SPIDER-MAN: ENDS OF THE EARTH 1 (2012) #1,http://gateway.marvel.com/v1/public/comics/42760
1009459,AMAZING SPIDER-MAN: HAPPY BIRTHDAY (Trade Paperback),http://gateway.marvel.com/v1/public/comics/1262
1009459,Avengers (1996) #6,http://gateway.marvel.com/v1/public/comics/17760
1010950,Ultimate Black Panther (2024) #2,http://gateway.marvel.com/v1/public/comics/112982
1010950,Ultimate Comics Enemy (2010) #1,http://gateway.marvel.com/v1/public/comics/30206
1010950,Ultimate Comics Enemy (2010) #1 (FOILOGRAM VARIANT),http://gateway.marvel.com/v1/public/comics/32676
1010950,Ultimate Comics Enemy (2010) #1 (VILLAIN VARIANT),http://gateway.marvel.com/v1/public/comics/32674
1010950,Ultimate Comics Enemy (2010) #2,http://gateway.marvel.com/v1/public/comics/30207
1010950,Ultimate Comics Enemy (2010) #3,http://gateway.marvel.com/v1/public/comics/30208
1010950,Ultimate Comics Enemy (2010) #4,http://gateway.marvel.com/v1/public/comics/30209
1010950,Ultimate Comics Ultimates (2011) #7,http://gateway.marvel.com/v1/public/comics/38686
1010950,Ultimate Comics Ultimates (2011) #8,http://gateway.marvel.com/v1/public/comics/38685
1010950,Ultimate Comics Doom (2010) #4,http://gateway.marvel.com/v1/public/comics/30217
1010950,Ultimate Extinction (2006) #1,http://gateway.marvel.com/v1/public/comics/3343
1010950,Ultimate Extinction (2006) #2,http://gateway.marvel.com/v1/public/comics/3458
1010950,Ultimate Extinction (2006) #3,http://gateway.marvel.com/v1/public/comics/3880
1010950,Ultimate Extinction (2006) #4,http://gateway.marvel.com/v1/public/comics/4016
1010950,Ultimate Extinction (2006) #5,http://gateway.marvel.com/v1/public/comics/4133
1010950,Ultimate Fantastic Four (2003) #2,http://gateway.marvel.com/v1/public/comics/159
1010950,Ultimate Fantastic Four (2003) #20,http://gateway.marvel.com/v1/public/comics/2077
1010950,Ultimate Fantastic Four (2003) #21,http://gateway.marvel.com/v1/public/comics/2183
1010950,Ultimate Fantastic Four (2003) #21 (variant cover),http://gateway.marvel.com/v1/public/comics/2383
1010950,Ultimate Fantastic Four (2003) #30,http://gateway.marvel.com/v1/public/comics/4145
1010900,Power Man and Iron Fist Vol. 3: Street Magic (Trade Paperback),http://gateway.marvel.com/v1/public/comics/62206
1009460,Hulk (1999) #15,http://gateway.marvel.com/v1/public/comics/14415
1009460,Hulk (1999) #21,http://gateway.marvel.com/v1/public/comics/14421
1009460,Hulk (1999) #22,http://gateway.marvel.com/v1/public/comics/14422
1009460,Hulk (1999) #23,http://gateway.marvel.com/v1/public/comics/14423
1009460,Hulk (1999) #27,http://gateway.marvel.com/v1/public/comics/14427
1009460,Hulk (1999) #28,http://gateway.marvel.com/v1/public/comics/14428
1009460,Hulk (1999) #29,http://gateway.marvel.com/v1/public/comics/14429
1009460,Hulk (1999) #30,http://gateway.marvel.com/v1/public/comics/14430
1009460,Incredible Hulk (1962) #347,http://gateway.marvel.com/v1/public/comics/9158
1009460,Incredible Hulk (1962) #348,http://gateway.marvel.com/v1/public/comics/9159
1009460,Incredible Hulk (1962) #349,http://gateway.marvel.com/v1/public/comics/9160
1009460,Incredible Hulk (1962) #353,http://gateway.marvel.com/v1/public/comics/9164
1009460,Incredible Hulk (1962) #354,http://gateway.marvel.com/v1/public/comics/9165
1009460,Incredible Hulk (1962) #355,http://gateway.marvel.com/v1/public/comics/9166
1009460,Incredible Hulk (1962) #356,http://gateway.marvel.com/v1/public/comics/9167
1009460,Incredible Hulk (1962) #357,http://gateway.marvel.com/v1/public/comics/9168
1009460,Incredible Hulk (1962) #358,http://gateway.marvel.com/v1/public/comics/9169
1009460,Incredible Hulk (1962) #359,http://gateway.marvel.com/v1/public/comics/9170
1009460,Incredible Hulk (1962) #361,http://gateway.marvel.com/v1/public/comics/9172
1009460,Incredible Hulk (1962) #362,http://gateway.marvel.com/v1/public/comics/9173
1010347,Captain America (1968) #152,http://gateway.marvel.com/v1/public/comics/7533
1010347,Captain America (1968) #367,http://gateway.marvel.com/v1/public/comics/7748
1010347,Daredevil (1964) #30,http://gateway.marvel.com/v1/public/comics/8296
1010347,Daredevil (1964) #31,http://gateway.marvel.com/v1/public/comics/8307
1010347,Daredevil (1964) #32,http://gateway.marvel.com/v1/public/comics/8318
1010347,Daredevil (1964) #61,http://gateway.marvel.com/v1/public/comics/8411
1010347,Daredevil (1964) #154,http://gateway.marvel.com/v1/public/comics/8134
1010347,Daredevil (1964) #235,http://gateway.marvel.com/v1/public/comics/8224
1010347,Dark Avengers (2012) #176,http://gateway.marvel.com/v1/public/comics/40771
1010347,Dark Avengers (2012) #177,http://gateway.marvel.com/v1/public/comics/40776
1010347,Dark Avengers (2012) #178,http://gateway.marvel.com/v1/public/comics/40780
1010347,Dark Avengers (2012) #179,http://gateway.marvel.com/v1/public/comics/40773
1010347,Dark Avengers (2012) #180,http://gateway.marvel.com/v1/public/comics/40774
1010347,Dark Avengers (2012) #181,http://gateway.marvel.com/v1/public/comics/40778
1010347,Dark Avengers (2012) #182,http://gateway.marvel.com/v1/public/comics/40787
1010347,Dark Avengers (2012) #183,http://gateway.marvel.com/v1/public/comics/40786
1010347,Fantastic Four Annual (1963) #3,http://gateway.marvel.com/v1/public/comics/8707
1010347,Fantastic Four Omnibus Vol. 2 (Hardcover),http://gateway.marvel.com/v1/public/comics/15906
1010347,Ghost Rider (2005) #4,http://gateway.marvel.com/v1/public/comics/3114
1010347,Ghost Rider (2005) #5,http://gateway.marvel.com/v1/public/comics/3346
1010840,Deadpool (1997) #10,http://gateway.marvel.com/v1/public/comics/8463
1010840,Deadpool (1997) #11,http://gateway.marvel.com/v1/public/comics/8464
1010840,G.L.a. (2005) #1,http://gateway.marvel.com/v1/public/comics/1858
1010840,Great Lakes Avengers (2016) #1,http://gateway.marvel.com/v1/public/comics/61497
1010840,Great Lakes Avengers (2016) #2,http://gateway.marvel.com/v1/public/comics/61498
1010840,Great Lakes Avengers (2016) #3,http://gateway.marvel.com/v1/public/comics/61499
1011244,Amazing Spider-Man (1999) #612,http://gateway.marvel.com/v1/public/comics/24419
1011244,Amazing Spider-Man (1999) #612 (GRANOV 50/50 COVER),http://gateway.marvel.com/v1/public/comics/29555
1011244,Amazing Spider-Man (1999) #612 (VARIANT),http://gateway.marvel.com/v1/public/comics/28710
1011244,Amazing Spider-Man (1999) #620,http://gateway.marvel.com/v1/public/comics/28225
1011244,Amazing Spider-Man (1999) #620 (DEADPOOL VARIANT),http://gateway.marvel.com/v1/public/comics/31556
1011244,Amazing Spider-Man (1999) #621,http://gateway.marvel.com/v1/public/comics/28226
1011244,Amazing Spider-Man (1999) #642,http://gateway.marvel.com/v1/public/comics/30317
1011244,Amazing Spider-Man (1999) #663,http://gateway.marvel.com/v1/public/comics/35501
1011244,Amazing Spider-Man (1999) #664,http://gateway.marvel.com/v1/public/comics/35515
1011244,Amazing Spider-Man: Extra! (2008) #2,http://gateway.marvel.com/v1/public/comics/23180
1011244,Avengers (2010) #30,http://gateway.marvel.com/v1/public/comics/40400
1011244,Cloak and Dagger: Marvel Digital Original - Negative Exposure (2018) #1,http://gateway.marvel.com/v1/public/comics/71822
1011244,Cloak and Dagger: Marvel Digital Original - Negative Exposure (2018) #2,http://gateway.marvel.com/v1/public/comics/71823
1011244,Dark Reign: Mister Negative (2009) #1,http://gateway.marvel.com/v1/public/comics/24844
1011244,Dark Reign: Mister Negative (2009) #2,http://gateway.marvel.com/v1/public/comics/24845
1011244,Dark Reign: Mister Negative (2009) #3,http://gateway.marvel.com/v1/public/comics/24846
1011244,Spider-Island: Cloak & Dagger (2011) #1,http://gateway.marvel.com/v1/public/comics/38982
1011244,Spider-Island: Cloak & Dagger (2011) #2,http://gateway.marvel.com/v1/public/comics/38983
1011244,The Amazing Spider-Man (2022) #38,http://gateway.marvel.com/v1/public/comics/107958
1011244,The Amazing Spider-Man (2018) #58,http://gateway.marvel.com/v1/public/comics/89513
1009462,Avengers Unlimited Infinity Comic (2022) #16,http://gateway.marvel.com/v1/public/comics/103370
1009462,Captain America (1968) #271,http://gateway.marvel.com/v1/public/comics/7652
1009462,Deadpool Team-Up Vol. 2: Special Relationship (Trade Paperback),http://gateway.marvel.com/v1/public/comics/30856
1009462,Wolverine (1988) #160,http://gateway.marvel.com/v1/public/comics/14104
1009462,Wolverine (1988) #161,http://gateway.marvel.com/v1/public/comics/14105
1009462,Wolverine (1988) #168,http://gateway.marvel.com/v1/public/comics/14112
1009462,Wolverine: Mr. X (2010) #1,http://gateway.marvel.com/v1/public/comics/30655
1009462,WOLVERINE: THE BEST THERE IS (Trade Paperback),http://gateway.marvel.com/v1/public/comics/1025
1017824,America (2017) #1,http://gateway.marvel.com/v1/public/comics/62656
1017824,America (2017) #2,http://gateway.marvel.com/v1/public/comics/62705
1017824,America (2017) #3,http://gateway.marvel.com/v1/public/comics/62813
1017824,America (2017) #4,http://gateway.marvel.com/v1/public/comics/63048
1017824,America (2017) #5,http://gateway.marvel.com/v1/public/comics/63831
1017824,America (2017) #6,http://gateway.marvel.com/v1/public/comics/64279
1017824,America (2017) #7,http://gateway.marvel.com/v1/public/comics/64578
1017824,America (2017) #8,http://gateway.marvel.com/v1/public/comics/64970
1017824,America (2017) #9,http://gateway.marvel.com/v1/public/comics/65054
1017824,America (2017) #10,http://gateway.marvel.com/v1/public/comics/65262
1017824,America (2017) #11,http://gateway.marvel.com/v1/public/comics/65896
1017824,America (2017) #12,http://gateway.marvel.com/v1/public/comics/66264
1017824,America Chavez: Made In The USA (Trade Paperback),http://gateway.marvel.com/v1/public/comics/83389
1017824,America Chavez: Made in the USA (2021) #1,http://gateway.marvel.com/v1/public/comics/83388
1017824,America Chavez: Made in the USA (2021) #2,http://gateway.marvel.com/v1/public/comics/83390
1017824,America Chavez: Made in the USA (2021) #3,http://gateway.marvel.com/v1/public/comics/83391
1017824,America Chavez: Made in the USA (2021) #4,http://gateway.marvel.com/v1/public/comics/83392
1017824,America Chavez: Made in the USA (2021) #5,http://gateway.marvel.com/v1/public/comics/83393
1017824,AMERICA VOL. 1: THE LIFE AND TIMES OF AMERICA CHAVEZ TPB (Trade Paperback),http://gateway.marvel.com/v1/public/comics/64881
1017824,America Vol. 2: Fast and Fuertona (Trade Paperback),http://gateway.marvel.com/v1/public/comics/66751
1017577,ALL-NEW MARVEL NOW! POINT ONE 1 (2014) #1,http://gateway.marvel.com/v1/public/comics/49846
1017577,ALL-NEW MARVEL NOW! POINT ONE 1 FACSIMILE EDITION (2023) #1,http://gateway.marvel.com/v1/public/comics/109529
1017577,Ms. Marvel: Garden State of Mind (2018),http://gateway.marvel.com/v1/public/comics/73697
1017577,"All-New, All-Different Avengers (2015) #10",http://gateway.marvel.com/v1/public/comics/55363
1017577,"All-New, All-Different Avengers (2015) #11",http://gateway.marvel.com/v1/public/comics/55364
1017577,"All-New, All-Different Avengers (2015) #12",http://gateway.marvel.com/v1/public/comics/55365
1017577,"All-New, All-Different Avengers Annual (2016) #1",http://gateway.marvel.com/v1/public/comics/60276
1017577,"ALL-NEW, ALL-DIFFERENT AVENGERS HC (Trade Paperback)",http://gateway.marvel.com/v1/public/comics/60532
1017577,Avengers (2016) #674,http://gateway.marvel.com/v1/public/comics/65264
1017577,Avengers: Back to Basics (2018) #6,http://gateway.marvel.com/v1/public/comics/66473
1017577,Avengers: Back to Basics (Trade Paperback),http://gateway.marvel.com/v1/public/comics/67826
1017577,Captain Marvel (2019) #33,http://gateway.marvel.com/v1/public/comics/92223
1017577,Captain Marvel (2019) #35,http://gateway.marvel.com/v1/public/comics/92225
1017577,Captain Marvel: Marvels Snapshots (2021) #1,http://gateway.marvel.com/v1/public/comics/82600
1017577,Champions (2020) #1,http://gateway.marvel.com/v1/public/comics/81189
1017577,Champions (2016) #1,http://gateway.marvel.com/v1/public/comics/61442
1017577,Champions (2019) #1,http://gateway.marvel.com/v1/public/comics/73804
1017577,Champions (2016) #2,http://gateway.marvel.com/v1/public/comics/61443
1017577,Champions (2019) #2,http://gateway.marvel.com/v1/public/comics/73805
1017577,Champions (2020) #2,http://gateway.marvel.com/v1/public/comics/81190
1011210,The Order (2007) #1,http://gateway.marvel.com/v1/public/comics/16005
1011210,The Order (2007) #2,http://gateway.marvel.com/v1/public/comics/16188
1011210,The Order (2007) #3,http://gateway.marvel.com/v1/public/comics/16594
1011210,The Order (2007) #4,http://gateway.marvel.com/v1/public/comics/16595
1011210,The Order (2007) #5,http://gateway.marvel.com/v1/public/comics/17283
1011210,The Order (2007) #6,http://gateway.marvel.com/v1/public/comics/17416
1011210,The Order (2007) #7,http://gateway.marvel.com/v1/public/comics/17651
1011210,The Order (2007) #8,http://gateway.marvel.com/v1/public/comics/20695
1011210,The Order (2007) #9,http://gateway.marvel.com/v1/public/comics/20889
1011210,The Order (2007) #10,http://gateway.marvel.com/v1/public/comics/21020
1011210,The Order Vol. 1: The Next Right Thing (Trade Paperback),http://gateway.marvel.com/v1/public/comics/20734
1011056,Chaos War: X-Men (2010) #1,http://gateway.marvel.com/v1/public/comics/37881
1011056,Chaos War: X-Men (2010) #2,http://gateway.marvel.com/v1/public/comics/37882
1011056,Dazzler (2024) #1,http://gateway.marvel.com/v1/public/comics/116544
1011056,Dazzler (2024) #2,http://gateway.marvel.com/v1/public/comics/116545
1011056,Empyre: X-Men (2020) #2,http://gateway.marvel.com/v1/public/comics/88647
1011056,Empyre: X-Men (2020) #3,http://gateway.marvel.com/v1/public/comics/88648
1011056,Empyre: X-Men (2020) #4,http://gateway.marvel.com/v1/public/comics/88649
1011056,Fallen Angels (1987) #2,http://gateway.marvel.com/v1/public/comics/64878
1011056,Fallen Angels (1987) #3,http://gateway.marvel.com/v1/public/comics/64877
1011056,Fallen Angels (1987) #4,http://gateway.marvel.com/v1/public/comics/64876
1011056,Fallen Angels (1987) #5,http://gateway.marvel.com/v1/public/comics/64875
1011056,Fallen Angels (1987) #6,http://gateway.marvel.com/v1/public/comics/64874
1011056,Fallen Angels (1987) #7,http://gateway.marvel.com/v1/public/comics/64873
1011056,Fallen Angels (1987) #8,http://gateway.marvel.com/v1/public/comics/64872
1011056,Multiple Man (2018) #1,http://gateway.marvel.com/v1/public/comics/69127
1011056,Multiple Man (2018) #2,http://gateway.marvel.com/v1/public/comics/69128
1011056,Multiple Man (2018) #3,http://gateway.marvel.com/v1/public/comics/69129
1011056,Multiple Man (2018) #4,http://gateway.marvel.com/v1/public/comics/69130
1011056,Multiple Man (2018) #5,http://gateway.marvel.com/v1/public/comics/69131
1011056,Spider-Man/X-Factor: Shadowgames (1994) #1,http://gateway.marvel.com/v1/public/comics/102540
1010826,Avengers: The Initiative (2007) #10,http://gateway.marvel.com/v1/public/comics/20679
1010826,Avengers: The Initiative (2007) #11,http://gateway.marvel.com/v1/public/comics/20877
1010826,AVENGERS: THE INITIATIVE ANNUAL 1 (2007) #1,http://gateway.marvel.com/v1/public/comics/17293
1010826,New Warriors (2007) #15,http://gateway.marvel.com/v1/public/comics/21744
1009464,Amazing Mary Jane (2019) #2,http://gateway.marvel.com/v1/public/comics/79485
1009464,Amazing Mary Jane (2019) #3,http://gateway.marvel.com/v1/public/comics/79486
1009464,The Amazing Spider-Man (1963) #335,http://gateway.marvel.com/v1/public/comics/6744
1009464,The Amazing Spider-Man (1963) #337,http://gateway.marvel.com/v1/public/comics/6746
1009464,Amazing Spider-Man (1999) #612,http://gateway.marvel.com/v1/public/comics/24419
1009464,Amazing Spider-Man (1999) #612 (VARIANT),http://gateway.marvel.com/v1/public/comics/28710
1009464,Amazing Spider-Man (1999) #612 (GRANOV 50/50 COVER),http://gateway.marvel.com/v1/public/comics/29555
1009464,Amazing Spider-Man (1999) #614,http://gateway.marvel.com/v1/public/comics/24421
1009464,Amazing Spider-Man (1999) #618,http://gateway.marvel.com/v1/public/comics/24425
1009464,Amazing Spider-Man (1999) #618 (VILLAIN VARIANT),http://gateway.marvel.com/v1/public/comics/29910
1009464,Amazing Spider-Man (1999) #619,http://gateway.marvel.com/v1/public/comics/28224
1009464,Amazing Spider-Man (1999) #620,http://gateway.marvel.com/v1/public/comics/28225
1009464,Amazing Spider-Man (1999) #620 (DEADPOOL VARIANT),http://gateway.marvel.com/v1/public/comics/31556
1009464,Amazing Spider-Man (1999) #634 (2ND PRINTING VARIANT),http://gateway.marvel.com/v1/public/comics/37039
1009464,Amazing Spider-Man (1999) #635,http://gateway.marvel.com/v1/public/comics/30310
1009464,Amazing Spider-Man (1999) #644,http://gateway.marvel.com/v1/public/comics/30319
1009464,Amazing Spider-Man (1999) #644 (BACHALO VARIANT),http://gateway.marvel.com/v1/public/comics/36665
1009464,Amazing Spider-Man (1999) #645 (SPIDEY VS. VARIANT),http://gateway.marvel.com/v1/public/comics/35878
1009464,Amazing Spider-Man (1999) #680,http://gateway.marvel.com/v1/public/comics/40105
1009464,Amazing Spider-Man (1999) #681,http://gateway.marvel.com/v1/public/comics/40137
1010952,Friendly Neighborhood Spider-Man (2005) #11,http://gateway.marvel.com/v1/public/comics/4795
1010952,Friendly Neighborhood Spider-Man (2005) #12,http://gateway.marvel.com/v1/public/comics/5083
1010952,Friendly Neighborhood Spider-Man Vol. 2: Mystery Date (Trade Paperback),http://gateway.marvel.com/v1/public/comics/6163
1009465,Age of X-Man: The Amazing Nightcrawler (2019) #4,http://gateway.marvel.com/v1/public/comics/72947
1009465,Age of X: Alpha (2010) #1,http://gateway.marvel.com/v1/public/comics/37996
1009465,Age of X: Universe (2011) #2,http://gateway.marvel.com/v1/public/comics/38523
1009465,All-New X-Men (2012) #9,http://gateway.marvel.com/v1/public/comics/43474
1009465,All-New X-Men (2012) #10,http://gateway.marvel.com/v1/public/comics/43475
1009465,Amazing X-Men (2013) #14,http://gateway.marvel.com/v1/public/comics/51147
1009465,Astonishing X-Men (2017) #4,http://gateway.marvel.com/v1/public/comics/64883
1009465,Astonishing X-Men (2017) #5,http://gateway.marvel.com/v1/public/comics/65055
1009465,Astonishing X-Men (2017) #6,http://gateway.marvel.com/v1/public/comics/65263
1009465,Astonishing X-Men (2017) #8,http://gateway.marvel.com/v1/public/comics/66265
1009465,Astonishing X-Men (2017) #9,http://gateway.marvel.com/v1/public/comics/66481
1009465,Astonishing X-Men (2017) #12,http://gateway.marvel.com/v1/public/comics/67715
1009465,Astonishing X-Men (2004) #62,http://gateway.marvel.com/v1/public/comics/45823
1009465,Astonishing X-Men (2004) #64,http://gateway.marvel.com/v1/public/comics/45825
1009465,Astonishing X-Men (2004) #65,http://gateway.marvel.com/v1/public/comics/45826
1009465,Astonishing X-Men by Charles Soule Vol. 1: Life of X (Trade Paperback),http://gateway.marvel.com/v1/public/comics/66299
1009465,Cable (1993) #87,http://gateway.marvel.com/v1/public/comics/7467
1009465,Daken: Dark Wolverine (2010) #3,http://gateway.marvel.com/v1/public/comics/30059
