character_id,name,description,thumbnail,modified
1010815,New Goblin,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011336,New Mutants,,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/53ea47c1d41a6.jpg,2017-10-13T10:18:07-0400
1010683,New Warriors,,http://i.annihil.us/u/prod/marvel/i/mg/0/03/527411a7204f7.jpg,2016-05-05T14:39:13-0400
1011271,New X-Men,,http://i.annihil.us/u/prod/marvel/i/mg/6/90/535ff4561d2d5.jpg,2014-04-29T14:50:14-0400
1011269,Newton Destine,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011303,Next Avengers,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010685,Nextwave,,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c0038e2924ca.jpg,1969-12-31T19:00:00-0500
1009471,Nick Fury,,http://i.annihil.us/u/prod/marvel/i/mg/3/c0/5261a745e658d.jpg,2016-11-22T16:03:05-0500
1017298,Nick Fury (LEGO Marvel Super Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2013-09-12T17:37:19-0400
1011007,Nick Fury (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/5/70/4c0032832d0de.jpg,2016-02-08T12:27:09-0500
1010746,Nico Minoru,,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c00377e2a541.jpg,2016-07-26T13:00:33-0400
1010706,Nicolaos,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011282,Night Nurse (Earth-9997),,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4ce5a5ecbf8b9.jpg,2010-11-02T18:46:33-0400
1014057,Night Nurse (Linda Carter),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2021-08-27T17:46:06-0400
1010684,Night Thrasher,,http://i.annihil.us/u/prod/marvel/i/mg/9/e0/52695ac9de43e.jpg,2017-08-24T16:58:26-0400
1014063,Night Thrasher (Dwayne Taylor),,http://i.annihil.us/u/prod/marvel/i/mg/f/80/4ce5ab3d8bf66.jpg,2017-08-24T16:58:59-0400
1009472,Nightcrawler,,http://i.annihil.us/u/prod/marvel/i/mg/1/40/526034979bc98.jpg,2013-10-17T15:06:41-0400
1011337,Nightcrawler (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/4c002e438799c.jpg,2011-06-06T17:08:39-0400
1010349,Nighthawk,,http://i.annihil.us/u/prod/marvel/i/mg/5/80/4c00391ba3a93.jpg,2016-04-29T17:08:44-0400
1009473,Nightmare,,http://i.annihil.us/u/prod/marvel/i/mg/2/40/4c003d1b26622.jpg,2016-06-16T14:58:09-0400
1011124,Nightshade,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011409,Nine-Fold Daughters of Xao,,http://i.annihil.us/u/prod/marvel/i/mg/5/70/4c002e21e16a8.jpg,1969-12-31T19:00:00-0500
1010797,Nitro,,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c00372e0847c.jpg,1969-12-31T19:00:00-0500
1009474,Nocturne,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009475,Nomad,,http://i.annihil.us/u/prod/marvel/i/mg/3/50/4c003d1875f38.jpg,2010-11-02T12:57:35-0400
1011427,Nomad (Rikki Barnes),,http://i.annihil.us/u/prod/marvel/i/mg/9/50/4ce5a79501bd6.jpg,2011-02-11T11:16:50-0500
1010955,Nomad (Steve Rogers),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009325,Norman Osborn,,http://i.annihil.us/u/prod/marvel/i/mg/3/f0/51e829cd06982.jpg,2016-02-10T16:33:33-0500
1010063,Norrin Radd,,http://i.annihil.us/u/prod/marvel/i/mg/d/50/4c00393385563.jpg,1969-12-31T19:00:00-0500
1009476,Northstar,,http://i.annihil.us/u/prod/marvel/i/mg/2/c0/4c003d15985a0.jpg,2012-08-08T16:08:05-0400
1009477,Nova,,http://i.annihil.us/u/prod/marvel/i/mg/1/00/51756578d2a75.jpg,2016-08-25T14:11:04-0400
1010956,Nova (Frankie Raye),,http://i.annihil.us/u/prod/marvel/i/mg/9/f0/53176fd93dbc9.jpg,2014-03-05T13:43:01-0500
1017078,Nova (Sam Alexander),"Sam Alexander inherited the role of Nova from his father, who went missing mysteriously. The new Human Rocket struggles to become a hero while searching for his dad.",http://i.annihil.us/u/prod/marvel/i/mg/e/20/5269615681f91.jpg,2014-12-18T23:44:59-0500
1016837,Nova (USM),"The hyperactive loose cannon of the team. Sam Alexander always feels like he has something to prove. 

The hyperactive loose cannon of the group. Sam always feels like he has something to prove.

Samâ€™s powers derive from the Nova Force, which is channeled through his helmet. These powers include flight, enhanced durability, and the ability to absorb and release pulses of energy. However, Sam does not know the extent of his powers, let alone how they work.  

Enthusiastic and immature, Samâ€™s eagerness can be a blessing and a curse. His personality will constantly clash with Spideyâ€™s as they compete for bragging rights.",http://i.annihil.us/u/prod/marvel/i/mg/7/03/523217e5c9327.jpg,2013-09-18T15:55:09-0400
1010707,Nuke,,http://i.annihil.us/u/prod/marvel/i/mg/c/10/4ce5a28ac1c48.jpg,2014-01-27T16:00:37-0500
1009620,Obadiah Stane,,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/4ce5a1b721545.jpg,2011-11-23T16:52:16-0500
1009480,Odin,,http://i.annihil.us/u/prod/marvel/i/mg/3/00/539a06a64b262.jpg,2014-06-12T16:01:36-0400
1009481,Ogun,,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/4c003d0c92efb.jpg,1969-12-31T19:00:00-0500
1017840,Okoye,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2017-08-24T16:49:45-0400
1010882,Old Lace,,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4c00359a2be7b.jpg,1969-12-31T19:00:00-0500
1017810,Old Man Logan (Earth-807128),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2021-08-27T21:34:01-0400
1014160,Omega (Michael Pointer),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2021-08-27T21:38:43-0400
1010757,Omega Flight,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009482,Omega Red,,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c003d09267ae.jpg,2012-07-30T16:36:57-0400
1011329,Omega Sentinel,,http://i.annihil.us/u/prod/marvel/i/mg/8/70/4c002e4dc5f11.jpg,2013-04-05T19:55:06-0400
1011123,Omega the Unknown,,http://i.annihil.us/u/prod/marvel/i/mg/f/10/4ce5a4e4cd15d.jpg,1969-12-31T19:00:00-0500
1009483,Onslaught,,http://i.annihil.us/u/prod/marvel/i/mg/6/60/535febc427605.jpg,2014-04-29T14:14:34-0400
1011255,Onslaught (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009484,Oracle,,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c003d0361454.jpg,1969-12-31T19:00:00-0500
1011202,Ord,,http://i.annihil.us/u/prod/marvel/i/mg/6/40/4c002f1c476f9.jpg,1969-12-31T19:00:00-0500
1009485,Orphan,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010957,Orphan-Maker,,http://i.annihil.us/u/prod/marvel/i/mg/c/50/4c7c63f383bac.jpg,1969-12-31T19:00:00-0500
1009479,Otto Octavius,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2012-01-31T15:41:51-0500
1014198,Outlaw (Inez Temple),,http://i.annihil.us/u/prod/marvel/i/mg/c/e0/4ce59d3a80ff7.jpg,2021-08-27T21:44:22-0400
1011228,Outlaw Kid,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010332,Overlord,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011028,Owl,,http://i.annihil.us/u/prod/marvel/i/mg/9/40/4ce5a45d60e63.jpg,2011-06-14T17:27:51-0400
1009488,Ozymandias,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2010-12-10T17:17:11-0500
1011150,Paibok,,http://i.annihil.us/u/prod/marvel/i/mg/3/30/4c002f617817e.jpg,1969-12-31T19:00:00-0500
1010873,Paladin,,http://i.annihil.us/u/prod/marvel/i/mg/c/30/535ff3bef14c1.jpg,2014-04-29T14:51:16-0400
1010708,Pandemic,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011321,Paper Doll,,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4ce5a65b2e406.jpg,1969-12-31T19:00:00-0500
1010357,Patch,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009492,Patriot,,http://i.annihil.us/u/prod/marvel/i/mg/8/b0/4c003cfda4644.jpg,2016-04-18T16:43:30-0400
1011351,Payback,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1017857,Peggy Carter (Captain Carter),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2022-05-03T11:41:04-0400
1014267,Penance (Monet St. Croix),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2021-08-19T00:00:58-0400
1009493,Penance (Robert Baldwin),,http://i.annihil.us/u/prod/marvel/i/mg/6/90/52695808ada2e.jpg,2013-10-24T13:29:17-0400
1009494,Pepper Potts,,http://i.annihil.us/u/prod/marvel/i/mg/c/f0/4ce188e09af9c.jpg,2015-11-23T17:45:15-0500
1009495,Pestilence,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011388,Pet Avengers,,http://i.annihil.us/u/prod/marvel/i/mg/6/50/4ce5a721b6817.jpg,2011-07-19T15:56:51-0400
1010779,Pete Wisdom,"Pete Wisdom is a former agent of the British intelligence agency Black Air, which was charged with the observation of, and interaction with, extranormal activity, and he was the agency's liaison with the British superhero group Excalibur, whom he eventually aided in exposing Black Air's subversive criminal activities.",http://i.annihil.us/u/prod/marvel/i/mg/f/b0/4c003740c9027.png,1969-12-31T19:00:00-0500
1009491,Peter Parker,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2021-07-01T15:07:31-0400
1010734,Peter Quill,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2014-07-07T18:50:48-0400
1011021,Phalanx,,http://i.annihil.us/u/prod/marvel/i/mg/e/03/527411987e35d.jpg,2013-11-01T16:41:45-0400
1011419,Phantom Reporter,,http://i.annihil.us/u/prod/marvel/i/mg/9/90/4ce5a77f0492c.jpg,2011-11-07T15:36:13-0500
1017839,Phil Coulson (Phil Coulson),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2017-08-24T12:56:20-0400
1011369,Phil Sheldon,,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4ce5a6f45075d.jpg,1969-12-31T19:00:00-0500
1014318,Phoenix Force,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2021-08-23T23:19:13-0400
1011045,Photon,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010741,Phyla-Vell,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010886,Piledriver,,http://i.annihil.us/u/prod/marvel/i/mg/e/e0/4ce5a3bf4b3c4.jpg,1969-12-31T19:00:00-0500
1010762,Pip,,http://i.annihil.us/u/prod/marvel/i/mg/9/30/4ce5a30a8249e.jpg,2016-05-05T12:14:48-0400
1011179,Pixie,,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/4c002f2d626ee.jpg,2012-12-20T13:26:34-0500
1009498,Plazm,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009499,Polaris,,http://i.annihil.us/u/prod/marvel/i/mg/c/c0/5274122562b05.jpg,2013-11-01T16:43:39-0400
1009501,Post,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1016840,Power Man (USM),"A former street kid whoâ€™s not quite used to the Super Hero world, Luke is a no-nonsense tough guy who serves as the emotional heart and big brother of the group. He is fiercely loyal and nearly fearless in battle. 

Lukeâ€™s unbreakable skin and super strength make him the bruiser out of all the trainees. Heâ€™s the first guy to jump into a fight. However, he can still be hurt by concussive blasts and other forms of energy.

As Dannyâ€™s best friend, Luke is the translator for Dannyâ€™s sometimes spacey, non-sequitur comments. Luke will always be the first to defend Peter from others, both as civilians and Super Heroes.",http://i.annihil.us/u/prod/marvel/i/mg/3/00/52321806b45cf.jpg,2016-06-02T16:41:49-0400
1010770,Power Pack,,http://i.annihil.us/u/prod/marvel/i/mg/3/40/528d338b532d2.jpg,2013-11-20T17:14:55-0500
1011151,Praxagora,,http://i.annihil.us/u/prod/marvel/i/mg/c/20/4c002f58eeeb4.jpg,1969-12-31T19:00:00-0500
1011152,Preak,,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/4c002f5458faa.jpg,1969-12-31T19:00:00-0500
1009502,Pretty Boy,,http://i.annihil.us/u/prod/marvel/i/mg/9/80/66b279c6ca3f1.jpg,2024-08-06T15:36:21-0400
1011104,Pride,,http://i.annihil.us/u/prod/marvel/i/mg/1/b0/4c0030ac10524.jpg,1969-12-31T19:00:00-0500
1014989,Prima,,http://i.annihil.us/u/prod/marvel/i/mg/8/90/4cd0612ec055b.jpg,2010-11-18T16:00:31-0500
1011234,Prince of Orphans,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2012-06-08T11:46:53-0400
1010750,Princess Powerful,,http://i.annihil.us/u/prod/marvel/i/mg/3/60/4c0037783e8b3.jpg,1969-12-31T19:00:00-0500
1009503,Prism,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011030,Prodigy,,http://i.annihil.us/u/prod/marvel/i/mg/c/20/535feca6710cd.jpg,2014-04-29T14:18:25-0400
1014434,Prodigy (David Alleyne),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2021-08-12T23:33:40-0400
1011153,Proemial Gods,,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c002f51c9436.jpg,1969-12-31T19:00:00-0500
1011378,Professor Monster,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2010-11-08T18:09:46-0500
1009504,Professor X,,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/528d3378de525.jpg,2013-11-20T17:14:37-0500
1010958,Professor X (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/3/70/51e82b7720a59.jpg,2013-07-18T13:53:49-0400
1009505,Proteus,,http://i.annihil.us/u/prod/marvel/i/mg/a/10/535fedc85b486.jpg,2014-04-29T14:23:50-0400
1010960,Proteus (House of M),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010959,Proteus (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/8/30/4c0033f0b31ed.jpg,1969-12-31T19:00:00-0500
1009506,Proudstar,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009507,Prowler,,http://i.annihil.us/u/prod/marvel/i/mg/8/50/4c003c8acc314.jpg,1969-12-31T19:00:00-0500
1010961,Prowler (Rick Lawson),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009511,Psycho-Man,,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/4c003c82b377c.jpg,2011-10-10T16:38:33-0400
1009512,Psylocke,,http://i.annihil.us/u/prod/marvel/i/mg/1/50/526961ce86539.jpg,2015-07-28T19:24:17-0400
1009510,PsyNapse,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009513,Puck,,http://i.annihil.us/u/prod/marvel/i/mg/b/d0/4c003c7cc0d8f.jpg,2012-09-17T13:21:57-0400
1010962,Puck (Zuzha Yu),,http://i.annihil.us/u/prod/marvel/i/mg/b/60/4c0033edbce41.jpg,1969-12-31T19:00:00-0500
1010865,Puff Adder,,http://i.annihil.us/u/prod/marvel/i/mg/4/c0/4c0035b602a0a.jpg,1969-12-31T19:00:00-0500
1011165,pug,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009514,Puma,,http://i.annihil.us/u/prod/marvel/i/mg/7/c0/4c003c7a0ab21.jpg,1969-12-31T19:00:00-0500
1009515,Punisher,,http://i.annihil.us/u/prod/marvel/i/mg/3/90/5261675f6b22f.jpg,2017-08-24T11:20:12-0400
1009517,Punisher (2099),,http://i.annihil.us/u/prod/marvel/i/mg/c/a0/53176fef7fa1c.jpg,2014-03-05T13:43:05-0500
1017306,Punisher (Marvel: Avengers Alliance),,http://i.annihil.us/u/prod/marvel/i/mg/0/03/5239b5b358300.jpg,2013-09-18T10:16:29-0400
1009519,Puppet Master,,http://i.annihil.us/u/prod/marvel/i/mg/6/40/4c003c738f74c.jpg,2011-03-30T14:24:29-0400
1011207,Purifiers,,http://i.annihil.us/u/prod/marvel/i/mg/d/90/5274118670d83.jpg,2013-11-01T16:41:38-0400
1009520,Purple Man,,http://i.annihil.us/u/prod/marvel/i/mg/2/60/4c003c7030b39.jpg,2011-06-14T17:29:03-0400
1009522,Pyro,,http://i.annihil.us/u/prod/marvel/i/mg/e/c0/4ce5a0eeab435.jpg,2013-10-15T19:40:03-0400
1014528,Quake (Daisy Johnson),,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/553a9abceb412.jpg,2017-08-24T16:53:55-0400
1009523,Quasar (Phyla-Vell),,http://i.annihil.us/u/prod/marvel/i/mg/6/03/52741171e681e.jpg,2013-11-01T16:41:34-0400
1010778,Quasar (Wendell Vaughn),,http://i.annihil.us/u/prod/marvel/i/mg/d/80/52741155a2994.jpg,2016-02-08T15:57:08-0500
1010334,Quasimodo,,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c00392ddd605.jpg,2010-12-01T12:35:36-0500
1011191,Queen Noir,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2010-11-16T22:53:47-0500
1009387,Quentin Quire,,http://i.annihil.us/u/prod/marvel/i/mg/6/40/4c003d7fc6294.jpg,2014-02-07T13:41:04-0500
1009524,Quicksilver,,http://i.annihil.us/u/prod/marvel/i/mg/6/f0/53176ffc42f58.jpg,2015-04-27T15:59:43-0400
1010964,Quicksilver (Age of Apocalypse),,http://i.annihil.us/u/prod/marvel/i/mg/9/50/528d36e27d0ae.jpg,2013-11-20T17:25:52-0500
1010963,Quicksilver (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/1/03/53177007431ee.jpg,2014-03-05T13:43:21-0500
1009430,Rachel Grey,,http://i.annihil.us/u/prod/marvel/i/mg/d/10/52741143108e7.jpg,2013-11-01T16:41:25-0400
1009526,Radioactive Man,,http://i.annihil.us/u/prod/marvel/i/mg/3/00/4c003c66d3393.jpg,2011-05-24T17:36:35-0400
1011280,Rafael Vega,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010817,Rage,,http://i.annihil.us/u/prod/marvel/i/mg/6/20/4c0035e72e3d8.jpg,2011-09-09T12:10:18-0400
1009527,Raider,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009528,Randall,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011326,Randall Flagg,,http://i.annihil.us/u/prod/marvel/i/mg/8/d0/4ce5a67201a4e.jpg,1969-12-31T19:00:00-0500
1010767,Random,,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c00375b36bd4.jpg,1969-12-31T19:00:00-0500
1010838,Rattler,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011154,Ravenous,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010892,Rawhide Kid,,http://i.annihil.us/u/prod/marvel/i/mg/1/90/4ce5a3e0dbd3a.jpg,2012-05-18T11:48:34-0400
1009531,Raza,,http://i.annihil.us/u/prod/marvel/i/mg/c/70/4ce5a1057fce9.jpg,1969-12-31T19:00:00-0500
1009532,Reaper,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009533,Reavers,,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/4c003c63deac8.jpg,2012-01-20T14:08:44-0500
1015000,Reavers (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2012-07-11T09:37:35-0400
1011249,Red 9,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009534,Red Ghost,,http://i.annihil.us/u/prod/marvel/i/mg/7/10/535ff3cd59285.jpg,2016-02-08T11:48:28-0500
1011238,Red Ghost (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1014666,Red Guardian (Alexei Shostakov),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2021-08-12T23:02:57-0400
1011360,Red Hulk,,http://i.annihil.us/u/prod/marvel/i/mg/5/90/5102cb7fc1262.jpg,2016-02-11T10:09:51-0500
1017099,Red Hulk (HAS),"US Army General Thunderbolt Ross used to a be a huge pain in Hulk's you know what! But as the saying goes, if you can't beat 'em, join 'em! He decided to supersize himself and join the team as Red! Just as cranky as before, Red still gives Hulk a hard time, but deep down he loves being a part of the Agents of S.M.A.S.H. - that, and his Gatling Laser Cannon.",http://i.annihil.us/u/prod/marvel/i/mg/2/a0/523214eac3705.jpg,2013-09-18T15:53:53-0400
1011436,Red She-Hulk,,http://i.annihil.us/u/prod/marvel/i/mg/e/70/50fec0bfb125a.jpg,2014-04-10T14:34:02-0400
1011155,Red Shift,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009535,Red Skull,,http://i.annihil.us/u/prod/marvel/i/mg/2/03/526036550cd37.jpg,2016-06-02T12:20:31-0400
1010965,Red Skull (Albert Malik),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010837,Red Wolf,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011390,Redwing,,http://i.annihil.us/u/prod/marvel/i/mg/6/70/4ce5a7383561c.jpg,2010-12-20T13:56:41-0500
1011376,Reptil,,http://i.annihil.us/u/prod/marvel/i/mg/c/00/4ce5a6ff4202c.jpg,2012-03-21T15:04:41-0400
1011189,Retro Girl,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011330,Revanche,,http://i.annihil.us/u/prod/marvel/i/mg/8/03/66b27a4286722.jpg,2024-08-06T15:33:37-0400
1009537,Rhino,,http://i.annihil.us/u/prod/marvel/i/mg/8/60/4c003c58f1a0c.jpg,2013-09-13T14:01:58-0400
1009702,Rhodey,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2012-03-14T16:54:13-0400
1011401,Richard Fisk,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009379,Rick Jones,,http://i.annihil.us/u/prod/marvel/i/mg/2/e0/5274112b036ff.jpg,2013-11-01T16:41:20-0400
1015006,Rick Jones (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2012-07-16T14:54:04-0400
1011348,Ricochet,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009542,Rictor,,http://i.annihil.us/u/prod/marvel/i/mg/3/03/527414130f76d.jpg,2016-02-03T15:21:53-0500
1009543,Riptide,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2011-05-31T21:31:48-0400
1009544,Risque,,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/4c7c645aa1623.jpg,1969-12-31T19:00:00-0500
1009545,Robbie Robertson,,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c003c50a94b7.jpg,2011-02-18T14:47:56-0500
1010792,Robert Baldwin ,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009235,Robin Chapel,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010744,Rocket Raccoon,"A genetically-engineered alien with a knack for big guns and fast ships, Rocket serves as the backbone of the Guardians of the Galaxy!",http://i.annihil.us/u/prod/marvel/i/mg/9/b0/50fec1e49298a.jpg,2016-07-26T10:14:37-0400
1017314,Rocket Raccoon (Marvel Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/6/40/5239be52b8c32.jpg,2013-09-18T10:53:15-0400
1010769,Rocket Racer,,http://i.annihil.us/u/prod/marvel/i/mg/2/e0/4c0037551d8c2.jpg,1969-12-31T19:00:00-0500
1010692,Rockslide,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2010-11-11T14:36:41-0500
1009546,Rogue,,http://i.annihil.us/u/prod/marvel/i/mg/3/10/5112d84e2166c.jpg,2016-02-01T14:50:44-0500
1010967,Rogue (Age of Apocalypse),,http://i.annihil.us/u/prod/marvel/i/mg/1/00/528d36d415498.jpg,2013-11-20T17:28:13-0500
1017319,Rogue (Deadpool),,http://i.annihil.us/u/prod/marvel/i/mg/3/20/5239c25861c1a.jpg,2013-09-18T11:10:33-0400
1010966,Rogue (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/531771d5927db.jpg,2016-02-08T16:42:29-0500
1017478,Rogue (X-Men: Battle of the Atom),,http://i.annihil.us/u/prod/marvel/i/mg/3/10/52d72b4157a62.jpg,2014-01-15T19:43:59-0500
1010781,Roland Deschain,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011398,Romulus,,http://i.annihil.us/u/prod/marvel/i/mg/6/70/4ce5a75b67009.jpg,1969-12-31T19:00:00-0500
1010344,Ronan,,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/5260363fc40f2.jpg,2014-07-17T16:45:26-0400
1010710,Ronin,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2021-08-18T21:41:44-0400
1011117,Roughhouse,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009549,Roulette,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
